Image,url,title,Field4,price_in_US,shipping_
https://i.ebayimg.com/images/g/RVcAAOSwOBxjm0wz/s-l1200.jpg,https://www.ebay.com/itm/115643860376?nordt=true&orig_cvip=true&rt=nc,CASE XX DELRIN JACK KNIFE 6 DOT 1974 6202 1/2,"Jan 4, 2023",$36.00,$5.00
https://i.ebayimg.com/images/g/zqYAAOSwx0Njtg-O/s-l1200.jpg,https://www.ebay.com/itm/334690728990?nordt=true&orig_cvip=true&rt=nc,CASE XX CHANGER AMBER BONE LOCK BACK KNIFE 00110 MIB 4 BLADES SAW LEATHER SHEATH,"Jan 4, 2023",$75.00,$12.00
https://i.ebayimg.com/images/g/RggAAOSw5bljrCGg/s-l1200.jpg,https://www.ebay.com/itm/225321093482?nordt=true&orig_cvip=true&rt=nc,CASE XX single blade and un used CLASP pocket knife ,"Jan 4, 2023",$374.50,$10.00
https://i.ebayimg.com/images/g/KGAAAOSwjD1jr47e/s-l1200.jpg,https://www.ebay.com/itm/234841074620?nordt=true&orig_cvip=true&rt=nc,'12 CASE XX USA 22087 CATTLE STOCKMAN KNIFE KNIVES POCKET FOLDING VINTAGE TOOLS,"Jan 4, 2023",$36.00,$5.40
https://i.ebayimg.com/images/g/cSwAAOSw3ZhjqPrR/s-l1200.jpg,https://www.ebay.com/itm/134383854294?nordt=true&orig_cvip=true&rt=nc,Case XX USA Knife Collectors Trapper Black Leather Sheath Pocket Pouch OLD,"Jan 4, 2023",$20.08,$5.00
https://i.ebayimg.com/images/g/UK4AAOSwwK5jsivc/s-l1200.jpg,https://www.ebay.com/itm/125701695311?nordt=true&orig_cvip=true&rt=nc,Case XX John Wayne Bone Handle Knife (Duke),"Jan 4, 2023",$65.00,$0.00
https://i.ebayimg.com/images/g/MfIAAOSwPZpjrf48/s-l1200.jpg,https://www.ebay.com/itm/364099119676?nordt=true&orig_cvip=true&rt=nc,Case xx USA SS  M3  FINN Fixed Blade knife USA ��������,"Jan 4, 2023",$28.60,$5.40
https://i.ebayimg.com/images/g/lqwAAOSwZgljs09m/s-l1200.jpg,https://www.ebay.com/itm/266067492398?nordt=true&orig_cvip=true&rt=nc,VINTAGE CASE XX  BARLOW 62009 1/2  1977  POCKET KNIFE,"Jan 4, 2023",$49.00,$5.00
https://i.ebayimg.com/images/g/N~YAAOSw6R1jtJ-1/s-l1200.png,https://www.ebay.com/itm/195543958894?nordt=true&orig_cvip=true&rt=nc,Case XX 3254 Yellow Trapper Knife [013CHJ],"Jan 4, 2023",$40.00,$3.95
https://i.ebayimg.com/images/g/0h4AAOSwScljrK4Z/s-l1200.jpg,https://www.ebay.com/itm/304753401836?nordt=true&orig_cvip=true&rt=nc,CASE XX 4100 Melon Tester Knife 1971 9 Dot White Composition ,"Jan 4, 2023",$142.50,$15.00
https://i.ebayimg.com/images/g/XpcAAOSwPMVjIRhG/s-l1200.jpg,https://www.ebay.com/itm/275459029767?nordt=true&orig_cvip=true&rt=nc,"1940-1964 CaseXX U.S.A.6308 SplitBack Red Bone Whittler Folding Knife, very nice","Jan 4, 2023",$200.00,$5.95
https://i.ebayimg.com/images/g/tq8AAOSweQdjtZqY/s-l1200.jpg,https://www.ebay.com/itm/314304252073?nordt=true&orig_cvip=true&rt=nc,Case Xx Usa 1985 Muskrat Pocket Knife Brown Vintage,"Jan 4, 2023",$75.00,$0.00
https://i.ebayimg.com/images/g/puUAAOSw8iljYHoo/s-l1200.png,https://www.ebay.com/itm/275522377525?nordt=true&orig_cvip=true&rt=nc,1978 2 Dot Case XX U.S.A.64047P Stockman Punch Brown Bone Handle Knife,"Jan 4, 2023",$150.00,$0.00
https://i.ebayimg.com/images/g/k3IAAOSweD1jdSOS/s-l1200.png,https://www.ebay.com/itm/275605099365?nordt=true&orig_cvip=true&rt=nc,(Mint 1979) 1 Dot Case XX U.S.A. 6318HE Stockman Brown  Bone Handle Pocket Knife,"Jan 4, 2023",$50.00,$0.00
https://i.ebayimg.com/images/g/lPMAAOSwGSVjrKNE/s-l1200.jpg,https://www.ebay.com/itm/195536163650?nordt=true&orig_cvip=true&rt=nc,CASE XX USA 6220 CV POCKET KNIFE ,"Jan 4, 2023",$42.99,$5.30
https://i.ebayimg.com/images/g/rG8AAOSwDIhjsh8d/s-l1200.jpg,https://www.ebay.com/itm/165863556458?nordt=true&orig_cvip=true&rt=nc,Case XX USA 625455 2 Blade Trapper Knife Hunter Camp Survival ,"Jan 4, 2023",$25.00,$3.12
https://i.ebayimg.com/images/g/OToAAOSwNnljrIo3/s-l1200.jpg,https://www.ebay.com/itm/314294899060?nordt=true&orig_cvip=true&rt=nc,Vintage 1940-1964 Case XX 6344 Medium Stockman Red Bone Handle Knife,"Jan 4, 2023",$22.50,$5.85
https://i.ebayimg.com/images/g/7HUAAOSwRgpjsGor/s-l1200.png,https://www.ebay.com/itm/195539954254?nordt=true&orig_cvip=true&rt=nc,Case XX 610096 Texas Toothpick Knife [122CHJ],"Jan 4, 2023",$30.00,$3.95
https://i.ebayimg.com/images/g/3HIAAOSw-3NjrINl/s-l1200.jpg,https://www.ebay.com/itm/394398046309?nordt=true&orig_cvip=true&rt=nc,Case XX 61265LC Folding Hunter with Clip Pocket Knife,"Jan 4, 2023",$102.50,$5.45
https://i.ebayimg.com/images/g/AIoAAOSw2Idjqauc/s-l1200.jpg,https://www.ebay.com/itm/374426676993?nordt=true&orig_cvip=true&rt=nc,CASE XX V610094  1 BLADE MEDIUM TOOTHTICK VINTAGE BONE HANDLES 2002 KNIFE,"Jan 4, 2023",$65.00,$5.95
https://i.ebayimg.com/images/g/hj4AAOSwSU9jslVW/s-l1200.jpg,https://www.ebay.com/itm/266069034998?nordt=true&orig_cvip=true&rt=nc,CASE XX  R611098 SS 1889 - 1989 ( REPLACED HANDLE CELLULOID ) RAZOR POCKET KNIFE,"Jan 4, 2023",$40.00,$5.00
https://i.ebayimg.com/images/g/KG8AAOSwwxFjrFfd/s-l1200.jpg,https://www.ebay.com/itm/385319313527?nordt=true&orig_cvip=true&rt=nc,CASE XX  62048 SP SSP SLIMLINE TRAPPER 2 BLADE RED BONE HANDLES  1965-1969 KNIFE,"Jan 4, 2023",$122.50,$4.62
https://i.ebayimg.com/images/g/0EoAAOSw8TNjtG8y/s-l1200.png,https://www.ebay.com/itm/195543773247?nordt=true&orig_cvip=true&rt=nc,Case XX 6254 White Trapper Knife [013CHJ],"Jan 4, 2023",$45.00,$3.95
https://i.ebayimg.com/images/g/qmMAAOSwrsdjcrUF/s-l1200.jpg,https://www.ebay.com/itm/195472428200?nordt=true&orig_cvip=true&rt=nc,2003 Case Brothers XX USA Red Bone 61265LC SS Folding Hunter Knife Pocket Clip,"Jan 4, 2023",$89.00,$6.15
https://i.ebayimg.com/images/g/V5IAAOSwmj9jtIfy/s-l1200.png,https://www.ebay.com/itm/195543883287?nordt=true&orig_cvip=true&rt=nc,Case XX 44634 Green Muskrat Knife [013CHJ],"Jan 4, 2023",$50.00,$3.95
https://i.ebayimg.com/images/g/9ZMAAOSwyW5jtGwP/s-l1200.jpg,https://www.ebay.com/itm/255908515309?nordt=true&orig_cvip=true&rt=nc,VINTAGE CASE XX  2003 HAWKBILL  62031 LHR SS  POCKET KNIFE,"Jan 4, 2023",$55.00,$5.00
