Image_x,title,price_in_US,shipping_cost,url_x,converted_price,profit,ROI,brand,cost,Image_y,url_y,date_sold,price,shipping,itemID
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/sd0AAOSwRKVhUOmK/$_12.JPG?set_id=880000500F,buck peter whittaker 759 folding pocket knife/key chain. black,21.43,5.39,https://www.ebay.com/itm/274951309425?nordt=true&orig_cvip=true&rt=nc,26.82,6.82,34.1,buck,20.0,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/BpgAAOSwkQNhUPNi/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/274963149816?nordt=true&orig_cvip=true&rt=nc,"Aug 9, 2022",$20.00,$5.40,274963149816
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/BpgAAOSwkQNhUPNi/$_12.JPG?set_id=880000500F,buck peter whittaker 759 folding pocket knife/key chain. black,20.0,5.4,https://www.ebay.com/itm/274963149816?nordt=true&orig_cvip=true&rt=nc,25.4,5.399999999999999,26.99999999999999,buck,20.0,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/BpgAAOSwkQNhUPNi/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/274963149816?nordt=true&orig_cvip=true&rt=nc,"Aug 9, 2022",$20.00,$5.40,274963149816
https://thumbs.ebaystatic.com/pict/2749513131696464_1.jpg,buck peter whittaker 759 folding pocket knife/key chain. black,20.0,5.5,,25.5,5.5,27.500000000000004,buck,20.0,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/BpgAAOSwkQNhUPNi/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/274963149816?nordt=true&orig_cvip=true&rt=nc,"Aug 9, 2022",$20.00,$5.40,274963149816
https://i.ebayimg.com/00/s/MTE5NVgxNjAw/z/zs0AAOSwX59gn6dW/$_57.JPG?set_id=8800005007,buck scholar model 326 gentleman's edc folding pocket knife,17.47,4.0,https://www.ebay.com/itm/333556091483?nordt=true&orig_cvip=true&rt=nc,21.47,1.4699999999999989,7.349999999999994,buck,20.0,https://i.ebayimg.com/00/s/MTE5NVgxNjAw/z/zs0AAOSwX59gn6dW/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/333556091483?nordt=true&orig_cvip=true&rt=nc,"Jul 26, 2022",$17.47,$4.00,333556091483
https://i.ebayimg.com/00/s/MTA5OVgxMjAw/z/a3gAAOSwZK1eATkQ/$_57.JPG?set_id=8800005007,buck deuce model 375 wood handles folding pocket knife,20.33,4.0,https://www.ebay.com/itm/333811125284?nordt=true&orig_cvip=true&rt=nc,24.33,4.329999999999998,21.64999999999999,buck,20.0,https://i.ebayimg.com/00/s/MTA5OVgxMjAw/z/a3gAAOSwZK1eATkQ/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/333811125284?nordt=true&orig_cvip=true&rt=nc,"Aug 12, 2022",$20.01,$4.00,333811125284
https://i.ebayimg.com/00/s/MTA5OVgxMjAw/z/a3gAAOSwZK1eATkQ/$_57.JPG?set_id=8800005007,buck deuce model 375 wood handles folding pocket knife,20.33,4.0,https://www.ebay.com/itm/333811125284?nordt=true&orig_cvip=true&rt=nc,24.33,4.329999999999998,21.64999999999999,buck,20.0,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ZMsAAOSw4~1i6y4Z/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/204060781490?nordt=true&orig_cvip=true&rt=nc,"Aug 4, 2022",$15.00,$0.00,204060781490
https://i.ebayimg.com/00/s/MTA5OVgxMjAw/z/a3gAAOSwZK1eATkQ/$_57.JPG?set_id=8800005007,buck deuce model 375 wood handles folding pocket knife,20.33,4.0,https://www.ebay.com/itm/333811125284?nordt=true&orig_cvip=true&rt=nc,24.33,4.329999999999998,21.64999999999999,buck,20.0,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/R4kAAOSw48Bi6Uu2/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/394187243999?nordt=true&orig_cvip=true&rt=nc,"Aug 3, 2022",$16.00,$0.00,394187243999
https://thumbs.ebaystatic.com/pict/3334946813976464_1.jpg,buck deuce model 375 wood handles folding pocket knife,20.95,0.0,,20.95,0.9499999999999992,4.7499999999999964,buck,20.0,https://i.ebayimg.com/00/s/MTA5OVgxMjAw/z/a3gAAOSwZK1eATkQ/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/333811125284?nordt=true&orig_cvip=true&rt=nc,"Aug 12, 2022",$20.01,$4.00,333811125284
https://thumbs.ebaystatic.com/pict/3334946813976464_1.jpg,buck deuce model 375 wood handles folding pocket knife,20.95,0.0,,20.95,0.9499999999999992,4.7499999999999964,buck,20.0,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ZMsAAOSw4~1i6y4Z/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/204060781490?nordt=true&orig_cvip=true&rt=nc,"Aug 4, 2022",$15.00,$0.00,204060781490
https://thumbs.ebaystatic.com/pict/3334946813976464_1.jpg,buck deuce model 375 wood handles folding pocket knife,20.95,0.0,,20.95,0.9499999999999992,4.7499999999999964,buck,20.0,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/R4kAAOSw48Bi6Uu2/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/394187243999?nordt=true&orig_cvip=true&rt=nc,"Aug 3, 2022",$16.00,$0.00,394187243999
