Image,Field4,price_in_US,shipping_,title,date_sold,shipping_cost
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$29.00,$0.00,2015 Case XX Copperlock 61549L Pocket Knife Blue Jigged Handle Chipped/Cracked,"Dec 1, 2021",$5.10
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$43.00,$0.00,2006 Case XX Large Trapper 6254 Pocket Knife Green Bone Handles/Circle C Shied,"Dec 1, 2021",$5.25
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$92.01,$0.00,Vintage  Case XX USA 52131 SS Midnight Stag First Production Run Canoe Knife,"Dec 1, 2021",$9.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$102.50,$0.00,Vintage  Case XX USA 62131 Red Bone  Canoe Knife,"Dec 1, 2021",$7.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$25.00,$0.00,Case Tested XX Pocket Knife,"Dec 1, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$20.00,$0.00,VINTAGE CASE XX USA 11031 SH  WALNUT SHEEPFOOT KNIFE  ,"Dec 2, 2021",$4.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$7.50,$0.00,case xx 51/4” knife,"Dec 2, 2021",$5.48
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$165.00,$0.00,CASE XX USA 2009 Tony Bose 52117 SS SWAY BACK JACK KNIFE SUPER PRETTY STAG  Rare,"Dec 2, 2021",$5.50
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$50.00,$0.00,Vintage Case xx Pocket Knife Knive  Barlow Grand Dad Bone Lot #1,"Dec 2, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$10.50,$0.00,#409 Camo 2009? Case XX 225 L SS USA Lockback Knife,"Dec 2, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$59.99,$0.00,Case XX USA 2017 Stag 5333 Stockman Pocket Knife,"Dec 2, 2021",$5.15
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$51.00,$0.00,Vintage Case XX USA 3 Blade  Knife 53032 SS Nice Stag Bone Handles ,"Dec 2, 2021",$6.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$35.00,$0.00,"Case XX USA 10 Dot 1970 4 1/4"" 6104 Slimline Farmers Slim Trapper Knife Derin","Dec 2, 2021",$4.50
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$52.00,$0.00,Vintage CASE 2138 SS 6 Dot 1974 SODBUSTER Knife W/orig box & wrapper fast ship ,"Dec 2, 2021",$5.44
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$150.00,$0.00,1981 CASE XX CARIBOU SKINNER KNIFE SLIGHTLY USED OKD STOCK IN BOX RARE,"Dec 2, 2021",$5.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$59.99,$0.00,Case XX USA 62132 SS Butterbean Knife,"Dec 2, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$29.00,$0.00,2013 CASE XX MINI COPPERLOCK WHITE DELRIN KNIFE 61749 L SS,"Dec 2, 2021",$5.40
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$40.00,$0.00,CASE XX Pocket Knife 3 Blade STOCKMAN USA 6318 SS  Estate Find,"Dec 2, 2021",$4.45
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$24.99,$0.00,Case XX 4137 Orange Synthetic Handle Pocket Knife 4137,"Dec 2, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$34.47,$0.00,Case XX 6254 Bone/Stag Large Trapper Pocket Knife,"Dec 2, 2021",$7.99
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$64.00,$0.00,CASE XX 62009 1/2 Vintage Knife Limited Edition 1 of 3000 Molasses Barlow 2007,"Dec 2, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$51.00,$0.00,Case XX Trapper John Deere Knife w presentation tin USA 6254 Green Folding,"Dec 2, 2021",$8.50
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$125.00,$0.00,Case XX 2001 Damascus Doctor Knife 6185 D Chestnut Jigged Bone,"Dec 2, 2021",$4.45
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$152.50,$0.00,Case XX 5254 SS Knife - 1998 NCAA Champions - Tubby and the Boys - Kentucky BB,"Dec 2, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$77.00,$0.00,Case XX SS Knife USA V6254- Kentucky Wildcats Numbered 012,"Dec 2, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$75.00,$0.00,Case XX 6254 SS Knife  - Tubby and the Boys - Kentucky Basketball,"Dec 2, 2021",$5.10
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$64.99,$0.00,CASE XX USA 1 DOT 1979 SMOOTH ROSE RED BONE STOCKMAN KNIFE SR63047,"Dec 2, 2021",$4.50
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$51.00,$0.00,Case XX SS Knife USA 6254- 1998 Final Four. Numbered 045 UK UNC Utah Stanford,"Dec 2, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$177.50,$0.00,Case XX SS Knife 6347 HP 3 Blade. “FOR FLESH ONLY” On small Blade,"Dec 2, 2021",$4.30
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$97.07,$0.00,CASE XX STOCKMAN KNIFE EXOTIC HANDLES NEVER SHARPENED 2000 w/BOX,"Dec 2, 2021",$4.50
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$47.00,$0.00,CASE XX  R62131SS POCKET KNIFE  RED BONE 1889-1989 TESTED CENTENNIAL ,"Dec 2, 2021",$4.50
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$40.00,$0.00,CASE XX USA 3207MINI TRAPPER FOLDING HUNTER JACK KNIFE KNIVES OLD POCKET VINTAGE,"Dec 2, 2021",$5.15
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$44.99,$0.00,Vintage Case XX USA pocket Knife. 6318 SS 3 blade Stockman knife.,"Dec 2, 2021",$4.48
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$67.00,$0.00,VINTAGE 1972 CASE XX USA 6165 FOLDING HUNTER SURVIVAL BOWIE KNIFE KNIVES POCKET,"Dec 2, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$38.96,$0.00,CASE XX 1984 3254 EAGLE #2 TRAPPER NEW GRIND POCKET KNIFE UNUSED,"Dec 2, 2021",$8.70
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$54.00,$0.00,�� 1990 CASE XX 72131 WALNUT HANDLE CANOE POCKET KNIFE ,"Dec 2, 2021",$5.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$405.00,$0.00,"2000 Case XX USA 6254HB Hobo Trapper Knife 4 1/8"" Genuine Natural Bone Handles","Dec 2, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$21.50,$0.00,CASE XX 3220 SS -- 2 Blade - Folding Pocket Knife      (Lot BH0),"Dec 2, 2021",$3.99
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$22.50,$0.00,Case XX Yellow 3 Blade Stockman Pocket Knife 3318 CV Free Shipping,"Dec 2, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$202.50,$0.00,Case XX 1976 Stag Cheetah Knife,"Dec 2, 2021",$5.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$84.00,$0.00,Case XX Changer SantaFe 25 Year Tenure Gift Knife,"Dec 2, 2021",$11.85
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$49.90,$0.00,"CASE XX 093 SODBUSTER POCKET KNIFE JET BLACK SYNTHETIC 4 5/8"" CLOSED 2138","Dec 3, 2021",$5.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$75.00,$0.00,�� 1978 CASE XX 52087 RED LETTER STAG MEDIUM JACK POCKET KNIFE MINT,"Dec 3, 2021",$3.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$90.00,$0.00,�� 1979 CASE XX 6347HP CHESTNUT BONE MEDIUM STOCKMAN POCKET KNIFE ,"Dec 3, 2021",$5.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$14.00,$0.00,VINTAGE CASExx 32048sp SLIM LINE TRAPPERS KNIFE YELLOW HANDLE 1940-1964,"Dec 3, 2021",$5.75
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$44.00,$0.00,Case XX SS Knife 6347 HP 3 Blade. “TESTED XX RAZOR EDGE” On Blade,"Dec 3, 2021",$4.45
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$48.00,$0.00,CASE XX 6265 SAB LARGE FOLDING HUNTER POCKET KNIFE Estate Sale Find,"Dec 3, 2021",$8.40
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$35.00,$0.00,Case Xx Dr6333 Ss Pocket Knife,"Dec 3, 2021",$4.50
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$175.00,$0.00,Case XX 6250 Elephant Toe Folding Pocket Knife 1973,"Dec 3, 2021",$9.20
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$31.00,$0.00,"CASE XX POCKET KNIFE, 63027, 3-BLADE, BABY PREMIUM STOCK, DERLIN HANDLE, ONE DOT","Dec 3, 2021",$6.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$14.00,$0.00,"Case XX LT1405L Stainless Single Blade Lockback Pocket Knife, Black Nylon Handle","Dec 3, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$55.00,$0.00,VTG CASE XX 6265 Large Folding 2 Blade Pocket Knife USA ,"Dec 3, 2021",$4.50
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$36.00,$0.00,"CASE XX POCKET KNIFE, 6201R, 2-BLADE, PEN KNIFE W/BALE, DERLIN HANDLE, ONE DOT","Dec 3, 2021",$6.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$89.00,$0.00,Case XX CT1072 Knife - See The Pictures,"Dec 3, 2021",$9.25
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$31.00,$0.00,Vintage Case XX 61011 Hawkbill Knife (Barn Find),"Dec 3, 2021",$4.45
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$14.99,$0.00,Case XX USA 059L SS Stainless Steel Knife Gents Pocket Knife Excellent ,"Dec 3, 2021",$5.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$50.00,$0.00,Case XX USA 2159L SS Lockback Hammerhead Knife 1990 Bradford PA,"Dec 3, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$17.00,$0.00,casexx mini trapper yellow  smooth  handle folding  pocket  knife  3207 cv,"Dec 3, 2021",$4.05
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$55.00,$0.00,Vintage Case XX 6232 USA 9 Dot 1971 Two Blade Knife Brown Bone Handles ,"Dec 3, 2021",$5.90
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$74.95,$0.00,Case XX Pocket Knife 6254 SS John Wayne The Legend Two Blades USA,"Dec 3, 2021",$8.35
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$99.95,$0.00,Case XX Kentucky State Police 40th Anniversary Knife in Box; 1948-1988,"Dec 3, 2021",$9.20
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$62.00,$0.00,2000 Case XX 6254 SS John Deere Tractor Green Trapper Knife,"Dec 3, 2021",$5.40
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$35.00,$0.00,Case XX 61048 6 Dot ?1974 Slimline 1 Blade Farmers Trapper Jigged Pocket Knife  ,"Dec 3, 2021",$3.89
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$46.00,$0.00,CASE XX 62165 TH LIMITED EDITION TINY HUNTER CRANBERRY BONE POCKET KNIFE ,"Dec 3, 2021",$5.15
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$38.00,$0.00,VINTAGE '81 CASE XX USA 92042 PEARL CROWN PEN KNIFE KNIVES OLD POCKET TOOLS ECNR,"Dec 3, 2021",$5.25
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$36.00,$0.00,'92 CASE XX TESTED USA 6318BONE CATTLE STOCKMAN JACK KNIFE KNIVES POCKET VINTAGE,"Dec 3, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$75.00,$0.00,"Case XX Mini Copperlock 61749L SS Natural Bone Knife, Item 00281","Dec 3, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$40.00,$0.00,Lot of 10 Case XX Knife Shield Replacements,"Dec 3, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$51.01,$0.00,CASE XX 62132 SS AUTUMN B-NE BABY BUTTERBEAN POCKET KNIFE UNUSED,"Dec 3, 2021",$8.70
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$25.95,$0.00,CASE XX 1988 3138 CARBON FULL SIZE SOD BUSTER POCKET KNIFE USED,"Dec 3, 2021",$8.70
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$25.00,$0.00,CASE XX 6333 SS DELRIN STOCKMAN POCKET KNIFE USED,"Dec 3, 2021",$8.70
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$27.00,$0.00,CASE XX 1984? 6233 SS DELRIN PEN POCKET KNIFE UNSHARPENED,"Dec 3, 2021",$5.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$175.39,$0.00,"Case XX Red Stag Damascus Trapper knife R5254D, 1997","Dec 3, 2021",$7.75
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$32.00,$0.00,"Vintage Case XX 9333 Small 3-Blade Stockman Knife c1940-1964, Synthetic Pearl","Dec 3, 2021",$4.45
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$29.99,$0.00,Vintage 1976 Case XX Pocket Knife 6220 Peanut,"Dec 3, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$29.95,$0.00,CASE XX USA Medium Stockman Knife 6318 HANDYMAN CLUB of America Jigged Bone 1998,"Dec 4, 2021",$3.99
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$41.00,$0.00,"Vintage Case xx collector knife, Stockman Triple Blade. private collection.","Dec 4, 2021",$11.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$49.99,$0.00,1985 CASE XX Slimline Trapper Knife 61048 SS Jig Bone Handles Made In USA,"Dec 4, 2021",$6.54
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$44.99,$0.00,Case XX Pocket Knife 34052 CV 4 BLADE Congress Yellow Handle With Original Box,"Dec 4, 2021",$5.20
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$159.95,$0.00,Case XX Muskrat Knife Sun Dancer White Pearl Corelon + Box 1151-SX,"Dec 4, 2021",$5.40
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$45.00,$0.00,Case xx 61749L cranberry mini copperlock Knife  - 2013 ?,"Dec 4, 2021",$9.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$19.00,$0.00,CASE XX USA 2137 SOD BUSTER JR ETCH FOLDING KNIFE,"Dec 4, 2021",$4.40
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$53.00,$0.00,Case XX Knife 6347 w/3 Blades 4 Dots - “FOR FLESH ONLY” On Small Blade - 1976,"Dec 4, 2021",$5.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$75.00,$0.00,John Deere Case Collector Knife,"Dec 4, 2021",$15.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$38.76,$0.00,CASE XX 31048 1 BLADE BARE HEAD TRAPPER YELLOW HANDLE 1994 KNIFE ,"Dec 4, 2021",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$38.99,$0.00,Case XX 6220 SS Pocket Knife USA Peanut Knife,"Dec 4, 2021",$4.50
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$99.95,$0.00,"CASE XX POCKET KNIFE, 5220SSP, 2-BLADE, RED LETTER PEANUT, STAG, VINTAGE 1978","Dec 4, 2021",$6.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$19.19,$0.00,Vintage 1940/64 Case XX 6375 Large Stockman Jigged Bone Handles Pocket Knife,"Dec 4, 2021",$5.10
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$113.50,$0.00,"CASE XX POCKET KNIFE, 5235-1/2SSP, SWELL END JACK, STAG HANDLES, VINTAGE 1981","Dec 4, 2021",$6.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$49.00,$0.00,"Stunning! Vintage, Case XX 70-5 Scissors, Knife USA","Dec 4, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$59.95,$0.00,"CASE XX POCKET KNIFE, 52027, 1879-1979 CENTENNIAL PEN, STAG HANDLES,VINTAGE 1979","Dec 4, 2021",$6.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$59.00,$0.00,Case XX 2226 1/2 - 1 Dot Coca Cola Knife - 1 of 5000,"Dec 4, 2021",$7.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$26.00,$0.00,Case XX Knife A62033 - 9 Dot,"Dec 4, 2021",$7.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$22.50,$0.00,Case XX 3254 -  4 dot Chicago Knife Show 1987,"Dec 4, 2021",$7.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$35.50,$0.00,Case XX Yellow Christmas 3254SS Trapper Knife,"Dec 4, 2021",$5.15
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$36.00,$0.00,Case XX 640254 L SS Autumn Peachseed Knife w/ box,"Dec 4, 2021",$5.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$18.50,$0.00,"Case XX M1051 LSSP Folding Lock Back All Metal Pocket knife, The Hornet","Dec 4, 2021",$5.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$75.00,$0.00,vintage CASE XX 6318PU folding pocket knife ,"Dec 4, 2021",$5.15
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$45.00,$0.00,1970’s VINTAGE CASE XX JACK 2-BLADE POCKET KNIFE 6244,"Dec 4, 2021",$4.45
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$13.50,$0.00,VINTAGE CASE XX USA 3137 SOD BUSTER JR FOLDING HUNTER SURVIVAL JACK KNIFE KNIVES,"Dec 4, 2021",$5.25
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$100.00,$0.00,CASE XX GUNSTOCK PEARL POCKET KNIFE 8215SS - MOTHER OF PEARL LOT OF FIRE ������,"Dec 4, 2021",$5.50
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$26.00,$0.00,CASE XX TECX HARLEY DAVIDSON LOCKBACK FOLDING KNIFE POCKET KNIVES HUNTER JACK EC,"Dec 4, 2021",$5.15
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$42.00,$0.00,2007 Case xx 6207ss Mini 2 BLADE Trapper Knife-Smooth Chestnut Bone HANDLES-BOX,"Dec 4, 2021",$6.50
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$60.00,$0.00,Case XX 61011 Hawkbill Pruner Amber Jigged Bone Handle Knife,"Dec 4, 2021",$7.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$61.00,$0.00,CASE XX 6.5355 SS B-NE STAG SEAHORSE WHITTLER POCKET KNIFE USED,"Dec 4, 2021",$8.70
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$45.00,$0.00,CASE XX 1988 6347 HP B-NE STOCKMAN POCKET KNIFE USED,"Dec 4, 2021",$8.70
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$39.00,$0.00,CASE XX 3254 CV YELLOW TRAPPER POCKET KNIFE USED,"Dec 4, 2021",$8.70
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$31.00,$0.00,CASE XX 1984 6207 SP SS MINI TRAPPER B-NE POCKET KNIFE USED,"Dec 4, 2021",$8.70
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$29.00,$0.00,CASE XX 1989 22087 SS SLICK BLACK JACK POCKET KNIFE UNUSED,"Dec 4, 2021",$8.70
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$125.00,$0.00,DISC 2004 CASE XX CHEETAH DARK RED BONE SILVER SCRIPT SERIES 6111-1/2L SS KNIFE,"Dec 4, 2021",$5.85
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$68.00,$0.00,Case XX USA 6355 WH SS Three-Blade Pocket Knife,"Dec 4, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$55.00,$0.00,Case XX Knife Stockman # 08212 Antique Snake Skin,"Dec 5, 2021",$10.50
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$67.00,$0.00,"Case XX USA P172 Buffalo Knife,  No Box","Dec 5, 2021",$5.80
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$83.00,$0.00, CASE XX 6246R RIGGERS KNIFE LOOSE BLADE RED JIGGED BONE HANDLES 1965-1969 KNIFE,"Dec 5, 2021",$4.95
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$60.00,$0.00,Case XX USA 6254 SS Natural Bone Trapper Two Blade Knife Unused (E1),"Dec 5, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$85.00,$0.00,1976 CASE XX 5137 SS SODBUSTER JR. STAG HANDLE KENTUCKY BICENTENNIAL KNIFE,"Dec 5, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$59.00,$0.00,Case XX R6333 Small Stockman Pocket Knife Centennial Set 1889-1989 Red Bone  USA,"Dec 5, 2021",$4.45
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$35.00,$0.00,Case XX USA 2021 Pristine AMBER Bone Mini Copperlock Pocket Knife,"Dec 5, 2021",$0.00
https://i.ebayimg.com/images/g/e1gAAOSwaqFec6un/s-l1200.jpg,"Apr 18, 2021",$36.00,$0.00,Vintage Case XX USA #62032 2 Blade Pocket Knife Nice Knife,"Dec 5, 2021",$4.45
