Image,date_sold,title,price_in_US,shipping_cost,converted_price,profit,ROI,brand,cost,url,price,shipping,itemID
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/6QoAAOSwjQVi0t81/$_12.JPG?set_id=880000500F,"Jul 23, 2022",spyderco uk pen knife ukpk c94pgy3 plain edge drop point,37.0,14.75,51.75,21.75,72.5,spyderco,30.0,https://www.ebay.com/itm/265782616865?nordt=true&orig_cvip=true&rt=nc,$37.00,$14.75,265782616865
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/deIAAOSwyt5i00u2/$_12.JPG?set_id=880000500F,"Jul 21, 2022","spyderco para 3 folding knife - black, 3"" cpm s30v with deep carry lynch clip",122.99,5.25,128.24,98.24000000000001,327.4666666666667,spyderco,30.0,https://www.ebay.com/itm/265783084584?nordt=true&orig_cvip=true&rt=nc,$122.99,$5.25,265783084584
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Fh4AAOSwOT9i0~HB/$_12.JPG?set_id=880000500F,"Jul 24, 2022",spyderco endura 4 seki-city japan knife,69.0,5.75,74.75,44.75,149.16666666666666,spyderco,30.0,https://www.ebay.com/itm/265783760634?nordt=true&orig_cvip=true&rt=nc,$69.00,$5.75,265783760634
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/rzUAAOSwZ3Vin6Y6/$_12.JPG?set_id=880000500F,"Jul 21, 2022",vintage spyderco gin-1 folding pocket knife stainless serated vintage seki-city,59.0,4.75,63.75,33.75,112.5,spyderco,30.0,https://www.ebay.com/itm/265784422766?nordt=true&orig_cvip=true&rt=nc,$59.00,$4.75,265784422766
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/cH0AAOSwArFi2CD3/$_12.JPG?set_id=880000500F,"Jul 27, 2022",spyderco pacific salt 2 h1 c91pbbk - plain edge  seki-city japan - folding knife,75.0,5.3,80.3,50.3,167.66666666666666,spyderco,30.0,https://www.ebay.com/itm/265788324325?nordt=true&orig_cvip=true&rt=nc,$75.00,$5.30,265788324325
https://i.ebayimg.com/00/s/OTc1WDE2MDA=/z/-UcAAOSwF1Ji2LUP/$_12.JPG?set_id=880000500F,"Jul 30, 2022",spyderco centofante 3 lockback knife black vg-10 steel hollow grind!,59.97,0.0,59.97,29.97,99.9,spyderco,30.0,https://www.ebay.com/itm/265789003737?nordt=true&orig_cvip=true&rt=nc,$59.97,$0.00,265789003737
https://i.ebayimg.com/00/s/NzI2WDExMDA=/z/fi4AAOSwRZJisNBa/$_57.JPG?set_id=880000500F,"Jul 30, 2022","spyderco dog tag gen 4 non-locking knife with 1.18"" cts bd1 steel blade c188alp",69.0,4.59,73.59,43.59,145.3,spyderco,30.0,https://www.ebay.com/itm/265793613535?nordt=true&orig_cvip=true&rt=nc,$69.00,$4.59,265793613535
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/QTEAAOSw0spi3SkB/$_12.JPG?set_id=880000500F,"Jul 31, 2022",spyderco delica 4 vg-10  seki-city japan pocket knife,64.0,5.25,69.25,39.25,130.83333333333334,spyderco,30.0,https://www.ebay.com/itm/265794407466?nordt=true&orig_cvip=true&rt=nc,$64.00,$5.25,265794407466
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/-LcAAOSwt9xi3a4n/$_12.JPG?set_id=880000500F,"Jul 31, 2022",spyderco chaparal cts-xhp knife,84.26,4.99,89.25,59.25,197.5,spyderco,30.0,https://www.ebay.com/itm/265795082354?nordt=true&orig_cvip=true&rt=nc,$84.26,$4.99,265795082354
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/AYIAAOSwIlBi3vmO/$_12.JPG?set_id=880000500F,"Jul 25, 2022","spyderco dragonfly 2  folding knife with 2.28"" beskar etched",62.26,5.1,67.36,37.36,124.53333333333335,spyderco,30.0,https://www.ebay.com/itm/265796570020?nordt=true&orig_cvip=true&rt=nc,$62.26,$5.10,265796570020
