Image,url,date_sold,price_in_US,shipping_cost,title,converted_price,profit,ROI,brand,cost
https://i.ebayimg.com/images/g/ILwAAOSw9l5jllFl/s-l1200.jpg,https://www.ebay.com/itm/304757381270?nordt=true&orig_cvip=true&rt=nc,2023-01-08,139.99,10.6,''case xx tested 61050 sab 1990 wr case & sons large coke bottle knifecase xx tested 61050 sab 1990 wr case & sons large coke bottle knife,150.59,108.01330000000002,540.0665000000001,case,20.0
https://i.ebayimg.com/images/g/AIAAAOSwIsNjsfPF/s-l1200.jpg,https://www.ebay.com/itm/304757327378?nordt=true&orig_cvip=true&rt=nc,2023-01-08,72.49,4.95,''case xx 7 dot 1973 mother of pearl 8261 rare cuticle pen pocket knifecase xx 7 dot 1973 mother of pearl 8261 rare cuticle pen pocket knife,77.44,44.3728,221.86399999999998,case,20.0
https://i.ebayimg.com/images/g/6PEAAOSwXZpiinPp/s-l1200.jpg,https://www.ebay.com/itm/175291084201?nordt=true&orig_cvip=true&rt=nc,2023-01-08,155.99,5.85,"''case xx backpocket large knife black curly maple, tb71546 with boxcase xx backpocket large knife black curly maple, tb71546 with box",161.84,117.80080000000001,589.0040000000001,case,20.0
https://i.ebayimg.com/images/g/lggAAOSwgOtjtH2w/s-l1200.png,https://www.ebay.com/itm/285097271445?nordt=true&orig_cvip=true&rt=nc,2023-01-08,30.0,5.9,''case 6265 ss folding hunter knife shows usecase 6265 ss folding hunter knife shows use,35.9,8.232999999999997,41.164999999999985,case,20.0
https://i.ebayimg.com/images/g/tWUAAOSwFT9jrv~a/s-l1200.jpg,https://www.ebay.com/itm/404086857672?nordt=true&orig_cvip=true&rt=nc,2023-01-08,130.25,5.45,''case  knife - pearl handle copperlock 81749 l made (1998-1999) -  super nicecase  knife - pearl handle copperlock 81749 l made (1998-1999) -  super nice,135.7,95.05899999999998,475.29499999999996,case,20.0
https://i.ebayimg.com/images/g/xTMAAOSw9txjuFAy/s-l1200.jpg,https://www.ebay.com/itm/304762399896?nordt=true&orig_cvip=true&rt=nc,2023-01-08,13.5,8.0,''case first run orange peel mini copperhead knife never used # 62109x sscase first run orange peel mini copperhead knife never used # 62109x ss,21.5,-4.295000000000002,-21.47500000000001,case,20.0
https://i.ebayimg.com/images/g/1IkAAOSwZJ9jtjt1/s-l1200.jpg,https://www.ebay.com/itm/134404246923?nordt=true&orig_cvip=true&rt=nc,2023-01-08,30.0,5.5,''vintage case xx   2002  trapper 3254 ss  pocket knife yellow synthetic gripvintage case xx   2002  trapper 3254 ss  pocket knife yellow synthetic grip,35.5,7.885000000000002,39.42500000000001,case,20.0
https://i.ebayimg.com/images/g/BjAAAOSwjhZjuEq7/s-l1200.jpg,https://www.ebay.com/itm/404093923896?nordt=true&orig_cvip=true&rt=nc,2023-01-08,50.0,4.8,''case knife - canoe 62131 cv - made in 2000 - red bone - 2 bladecase knife - canoe 62131 cv - made in 2000 - red bone - 2 blade,54.8,24.675999999999995,123.37999999999998,case,20.0
https://i.ebayimg.com/images/g/JlEAAOSwfY9jrUOl/s-l1200.jpg,https://www.ebay.com/itm/266061589622?nordt=true&orig_cvip=true&rt=nc,2023-01-07,99.0,20.0,''case ruger knife. trapper. burnt honey. display tin. 2004 06509. collectible.case ruger knife. trapper. burnt honey. display tin. 2004 06509. collectible.,119.0,80.53,402.65000000000003,case,20.0
https://i.ebayimg.com/images/g/uTEAAOSwXYNjuc9A/s-l1200.jpg,https://www.ebay.com/itm/185728850510?nordt=true&orig_cvip=true&rt=nc,2023-01-07,22.99,5.0,''case 63087 ss 3 blade folding knifecase 63087 ss 3 blade folding knife,27.99,1.3512999999999984,6.756499999999992,case,20.0
https://i.ebayimg.com/images/g/V88AAOSwIiljsO5e/s-l1200.jpg,https://www.ebay.com/itm/115659497685?nordt=true&orig_cvip=true&rt=nc,2023-01-07,96.0,5.45,''case 61549wl ss large copperlock knife burnt indigo bone 61549wlss item # 49228case 61549wl ss large copperlock knife burnt indigo bone 61549wlss item # 49228,101.45,65.2615,326.30749999999995,case,20.0
https://i.ebayimg.com/images/g/1a8AAOSwt2ZjtdC5/s-l1200.jpg,https://www.ebay.com/itm/385332651748?nordt=true&orig_cvip=true&rt=nc,2023-01-07,70.0,0.0,"''case v6185 doctor's knife, vintage bone handles, 9 dots & xs, 2001 1249case v6185 doctor's knife, vintage bone handles, 9 dots & xs, 2001 1249",70.0,37.9,189.5,case,20.0
https://i.ebayimg.com/images/g/n2UAAOSws89jsMGq/s-l1200.jpg,https://www.ebay.com/itm/225326205842?nordt=true&orig_cvip=true&rt=nc,2023-01-07,101.0,6.95,''case xx cutlery co usa 1965-69 super red b0ne 62009 1/2 barlow knife exc nice nrcase xx cutlery co usa 1965-69 super red b0ne 62009 1/2 barlow knife exc nice nr,107.95,70.9165,354.5825,case,20.0
https://i.ebayimg.com/images/g/KFsAAOSwhJBjrxD6/s-l1200.jpg,https://www.ebay.com/itm/125689497435?nordt=true&orig_cvip=true&rt=nc,2023-01-07,125.5,9.99,''case xx usa 1974 6 dot 6445r brown jigged bone scout knife never used!case xx usa 1974 6 dot 6445r brown jigged bone scout knife never used!,135.49,94.8763,474.38149999999996,case,20.0
https://i.ebayimg.com/images/g/8lUAAOSwdrNjqhkj/s-l1200.jpg,https://www.ebay.com/itm/125683229302?nordt=true&orig_cvip=true&rt=nc,2023-01-07,236.5,9.99,"''case xx usa 1971 9 dot jack knife 6231 1/2 never used, carried or sharpened!!!case xx usa 1971 9 dot jack knife 6231 1/2 never used, carried or sharpened!!!",246.49,191.4463,957.2315,case,20.0
https://i.ebayimg.com/images/g/i-AAAOSwed1jr1u4/s-l1200.jpg,https://www.ebay.com/itm/314298117311?nordt=true&orig_cvip=true&rt=nc,2023-01-07,48.0,6.5,''case caribbean blue bone mini trapper knife 6207 sscase caribbean blue bone mini trapper knife 6207 ss,54.5,24.415,122.075,case,20.0
https://i.ebayimg.com/images/g/VZ0AAOSwgV9js2Xn/s-l1200.jpg,https://www.ebay.com/itm/275602951988?nordt=true&orig_cvip=true&rt=nc,2023-01-07,107.55,4.5,''1974 six dot case 6249 copperhead two blade knife made in usa1974 six dot case 6249 copperhead two blade knife made in usa,112.05,74.48349999999999,372.41749999999996,case,20.0
https://i.ebayimg.com/images/g/yoQAAOSwVLJi~UX4/s-l1200.jpg,https://www.ebay.com/itm/265836026922?nordt=true&orig_cvip=true&rt=nc,2023-01-07,75.0,4.5,"''case xx usa 2004 62048 slimline trapper knife, long tail red bonecase xx usa 2004 62048 slimline trapper knife, long tail red bone",79.5,46.165000000000006,230.82500000000002,case,20.0
https://i.ebayimg.com/images/g/g6AAAOSwA-BjsGX5/s-l1200.jpg,https://www.ebay.com/itm/234841867966?nordt=true&orig_cvip=true&rt=nc,2023-01-07,62.0,5.0,''case xx 1992 pocket knife georgia state seal 059l excellent pre ownedcase xx 1992 pocket knife georgia state seal 059l excellent pre owned,67.0,35.29,176.45,case,20.0
https://i.ebayimg.com/images/g/V7kAAOSw8VJjuOUG/s-l1200.jpg,https://www.ebay.com/itm/354502631718?nordt=true&orig_cvip=true&rt=nc,2023-01-07,26.0,4.0,''case trapper 3254 cv chrome vanadium xx folding pocket knifecase trapper 3254 cv chrome vanadium xx folding pocket knife,30.0,3.1000000000000014,15.500000000000009,case,20.0
https://i.ebayimg.com/images/g/bAsAAOSwbd9juYzK/s-l1200.jpg,https://www.ebay.com/itm/404095422177?nordt=true&orig_cvip=true&rt=nc,2023-01-07,100.0,5.5,''case knife - canoe 62131 - 1972 (8 dots) read listing thoroughlycase knife - canoe 62131 - 1972 (8 dots) read listing thoroughly,105.5,68.785,343.925,case,20.0
https://i.ebayimg.com/images/g/j4kAAOSwK9RjuOQX/s-l1200.jpg,https://www.ebay.com/itm/354502622104?nordt=true&orig_cvip=true&rt=nc,2023-01-07,24.0,5.5,''case xx mini trapper yellow smooth handle folding pocket knife 3207 cvcase xx mini trapper yellow smooth handle folding pocket knife 3207 cv,29.5,2.664999999999999,13.324999999999996,case,20.0
https://i.ebayimg.com/images/g/OaIAAOSwtnFjk2-p/s-l1200.jpg,https://www.ebay.com/itm/325456602038?nordt=true&orig_cvip=true&rt=nc,2023-01-06,120.0,10.95,''w.r. case and son’s silver eagle commemorative knifew.r. case and son’s silver eagle commemorative knife,130.95,90.92649999999999,454.63249999999994,case,20.0
