Image,url,title,Field4,price_in_US,shipping_
https://i.ebayimg.com/images/g/w80AAOSwBoNjogIt/s-l1200.jpg,https://www.ebay.com/itm/334682038340?nordt=true&orig_cvip=true&rt=nc,BUCK USA 110 C LOCKBACK FOLDING POCKET KNIFE NO HOLDER,"Jan 4, 2023",$28.00,$4.28
https://i.ebayimg.com/images/g/eKYAAOSwe69jjILR/s-l1200.png,https://www.ebay.com/itm/225281073991?nordt=true&orig_cvip=true&rt=nc,Vintage Buck 317 U.S.A Double Blade Folding Knife Trailblazer w/h Leather Sheath,"Jan 4, 2023",$97.99,$8.70
https://i.ebayimg.com/images/g/~KsAAOSwGu5jm2Ye/s-l1200.png,https://www.ebay.com/itm/275581678363?nordt=true&orig_cvip=true&rt=nc,Buck 703 Pocket Knife 3 Blade,"Jan 4, 2023",$39.95,$9.00
https://i.ebayimg.com/images/g/pAYAAOSwPjVjtOVA/s-l1200.jpg,https://www.ebay.com/itm/165867265392?nordt=true&orig_cvip=true&rt=nc,USED  BUCK 110 USA  folding knife hunter 2020 NICE LOOK vintage,"Jan 4, 2023",$40.00,$6.55
https://i.ebayimg.com/images/g/HbEAAOSwmgVjtJ5T/s-l1200.jpg,https://www.ebay.com/itm/204205427094?nordt=true&orig_cvip=true&rt=nc,Buck USA BUCKLITE 426 Lockback Knife & Sheath. Made In 1992,"Jan 4, 2023",$70.00,$0.00
https://i.ebayimg.com/images/g/La0AAOSwJp5jrLGb/s-l1200.jpg,https://www.ebay.com/itm/285090751298?nordt=true&orig_cvip=true&rt=nc,Vintage BUCK Model 301 Made In U.S.A. 3 Blade Folding Pocket Knife,"Jan 4, 2023",$72.50,$6.85
https://i.ebayimg.com/images/g/CM4AAOSws3hjkSJn/s-l1200.jpg,https://www.ebay.com/itm/275571138398?nordt=true&orig_cvip=true&rt=nc,Vintage Buck 425 MiniBuck Black Lockback Folding Knife - Good condition!,"Jan 4, 2023",$9.50,$4.50
https://i.ebayimg.com/images/g/xb8AAOSwykdjrJME/s-l1200.jpg,https://www.ebay.com/itm/125686231156?nordt=true&orig_cvip=true&rt=nc,LOT OF 3 (2) BUCK 870 BONES (1) 433 COMBO EDGE FOLDING POCKET KNIFE,"Jan 4, 2023",$17.00,$10.85
https://i.ebayimg.com/images/g/CIcAAOSw9xxjtZko/s-l1200.jpg,https://www.ebay.com/itm/394407122927?nordt=true&orig_cvip=true&rt=nc,buck knife,"Jan 4, 2023",$15.00,$5.50
https://i.ebayimg.com/images/g/An4AAOSwlmVi6EQG/s-l1200.jpg,https://www.ebay.com/itm/165779858874?nordt=true&orig_cvip=true&rt=nc,Buck #301 Pocket Folding Knife Winchester Special Edition,"Jan 4, 2023",$75.00,$5.00
