Image,title,title2,avg_price,avg_shipping,url
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/WqEAAOSw3rhiygbh/$_12.JPG?set_id=880000500F,,Buck Crosslock - 2 Blade Folding Knife,$202.50,$2.51,https://www.ebay.com/itm/354157131902?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/fXcAAOSwGt1iygoa/$_12.JPG?set_id=880000500F,,Buck Lightning Knife B175-FXBK-0,$44.00,$0.54,https://www.ebay.com/itm/354157139100?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/0S8AAOSwnE5ivcrd/$_12.JPG?set_id=880000500F,,Buck USA 309 Companion Pocket Knife 1998 Model 2 Blade #19,$10.00,$4.65,https://www.ebay.com/itm/354158871508?nordt=true&orig_cvip=true&rt=nc
https://thumbs.ebaystatic.com/pict/3635792748886464_1.jpg,Buck 780 Exert Folding Pocket knife EDC Tactical Hunting Skinning Blade ,,$20.25,$0.00,
https://thumbs.ebaystatic.com/pict/3637140948246464_1.jpg,Buck 3031 ...3 ...Blade Pocket Knife USED But In Great Shape...,,$11.50,$5.00,
https://thumbs.ebaystatic.com/pict/3637415657606464_1.jpg,BUCK KNIFE MODEL 112 WITH SHEATH ,,$26.00,$12.75,
https://thumbs.ebaystatic.com/pict/3637419620456464_1.jpg,BUCK KNIFE 446 DISCONTINUED MODEL 446,,$34.00,$12.75,
https://thumbs.ebaystatic.com/pict/3637560797146464_1.jpg,BUCK 301 - 3 BLADED FOLDING KNIFE ( LOT B2606),,$10.50,$4.99,
https://thumbs.ebaystatic.com/pict/3637575486346464_1.jpg,Vintage Buck 112 Ranger Plain Edge Folding Pocket Knife Pocketknife Sheath,,$19.95,$0.00,
https://thumbs.ebaystatic.com/pict/3637599797446464_1.jpg,VINTAGE 1988 BUCK USA 110 FOLDING HUNTER LOCK BACK KNIFE; NR,,$45.00,$5.00,
https://thumbs.ebaystatic.com/pict/3637634931786464_1.jpg,Buck Knife  471 Unused. No Box but Looks Almost Mint.,,$26.00,$8.00,
https://thumbs.ebaystatic.com/pict/3637789197516464_1.jpg,buck 110 knife vintage No Dot With Black Leather Sheath,,$45.00,$6.00,
https://thumbs.ebaystatic.com/pict/3638059550266464_1.jpg,Mint Buck Model 703 Colt USA Folding Pocket Knife 3 Blades in Box   c. 1993,,$60.00,$5.20,
https://thumbs.ebaystatic.com/pict/3638088676106464_1.jpg,BUCK 110 AMERICAN MADE KNIFE ,,$14.00,$8.75,
https://thumbs.ebaystatic.com/pict/3638247183106464_1.jpg,Buck 309 Champion Two Blade Pocket Knife Dymonwood Handles Brass Bolsters Liners,,$36.00,$5.30,
https://thumbs.ebaystatic.com/pict/3638367723456464_1.jpg,Buck 110 Folding Hunter Pocket Knife Wood Handle Stainless Blade Brass Patina,,$34.00,$10.00,
https://thumbs.ebaystatic.com/pict/3638391514946464_1.jpg,1996 BUCK USA 446 GOLIATH LARGE LOCKBACK KNIFE ,,$22.49,$5.95,
https://i.ebayimg.com/00/s/NzIwWDE2MDA=/z/82MAAOSwSo9in98F/$_12.JPG?set_id=880000500F,1994 BUCK USA 180 CROSSLOCK CAMOUFLAGE  LOCKBLADE W/ SAWBLADE / GUTHOOK KNIFE,,$56.06,$3.18,
https://i.ebayimg.com/00/s/NzIwWDE2MDA=/z/PrMAAOSwiAVipl0Y/$_12.JPG?set_id=880000500F,,��  1988 BUCK USA 529 GENUINE NATURAL SHARK SKIN LOCKBACK KNIFE - NEAR MINT  ��,$55.00,$5.76,https://www.ebay.com/itm/363871009639?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/NzIwWDE2MDA=/z/5sAAAOSwDe9ipp3k/$_12.JPG?set_id=880000500F,,1989 BUCK USA 703 WOOD HANDLE 3 BLADE STOCKMAN FOLDING KNIFE,$32.00,$3.36,https://www.ebay.com/itm/363871208569?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTI0MFgxNjAw/z/QwIAAOSwA~Jio77o/$_12.JPG?set_id=880000500F,,Buck Knives USA 283 Nano Bantam Folding Pocket Knife #639,$15.00,$4.25,https://www.ebay.com/itm/363871706884?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/ODgwWDE2MDA=/z/RHQAAOSwGCZio5gv/$_12.JPG?set_id=880000500F,,Buck 442C Folding Pocket Knife Lockback  USA #622,$21.00,$4.25,https://www.ebay.com/itm/363874009745?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTE2OFgxNjAw/z/ysgAAOSwqWdio6T2/$_12.JPG?set_id=880000500F,,Buck Exert 780 Folding Pocket Knife (2021) #631,$20.00,$4.25,https://www.ebay.com/itm/363875186003?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/NzM0WDE2MDA=/z/QiIAAOSwg39io5iI/$_12.JPG?set_id=880000500F,,Buck Folding Pocket Knife 753 Redpoint - Color Yellow - 623,$25.00,$4.25,https://www.ebay.com/itm/363876232355?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/KkEAAOSwDntio8Pf/$_12.JPG?set_id=880000500F,,Vintage Buck USA 303 Cadet 1972-86 Pocket Knife #652,$24.50,$4.25,https://www.ebay.com/itm/363878206381?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/mPsAAOSwTSJio8f0/$_12.JPG?set_id=880000500F,,Buck Knife USA 503 1999 1 Blade Lockback Wood Handles #655,$20.00,$4.25,https://www.ebay.com/itm/363879365937?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/QosAAOSwBgRirPjU/$_12.JPG?set_id=880000500F,,Vintage 1991 Buck 110 Folding Hunter Knife In Black Sheath #660,$40.00,$4.25,https://www.ebay.com/itm/363884301613?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/MToAAOSwMYZio8eu/$_12.JPG?set_id=880000500F,,Buck USA 303 Cadet Pocket Knife 1990 Model #663,$22.00,$4.25,https://www.ebay.com/itm/363884390731?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/d~wAAOSw~kFio73B/$_12.JPG?set_id=880000500F,,Buck USA Bantam 285 Folding Pocket Knife #636,$12.00,$4.25,https://www.ebay.com/itm/363884390753?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/uEQAAOSwAz9ivLJe/$_57.JPG?set_id=8800005007,,"RARE/Vintage ""BUCK"" # 560V - USA - Lock back - TITANIUM - Pocket Knife",$100.00,$8.90,https://www.ebay.com/itm/363890287556?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/BAoAAOSwaHJivLEI/$_12.JPG?set_id=880000500F,,Buck 110 Pocket Knife...1970s Model..with New Look And Factory Blade,$44.00,$5.99,https://www.ebay.com/itm/363890289064?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/fNcAAOSwGYZivftK/$_57.JPG?set_id=8800005007,,RARE HARD TO FIND BUCK 432 FOLDING LOCK BACK KNIFE WITH SHEATH GREAT CONDITION,$78.00,$9.45,https://www.ebay.com/itm/363891355056?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/NzU5WDExNjU=/z/1vwAAOSw8ApixF6T/$_57.JPG?set_id=8800005007,,Buck 442C & 455 Knife's and a Schrade CH4 Knife 3 Knife's total Nice,$12.50,$7.50,https://www.ebay.com/itm/363897469284?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTA1OVgxNjAw/z/jdMAAOSw5opi7cfV/$_57.JPG?set_id=8800005007,,Buck Hunter Lockback Pocket Knife 50th Collector's Folder Wood Handle,$28.00,$5.15,https://www.ebay.com/itm/363934244597?nordt=true&orig_cvip=true&rt=nc
https://thumbs.ebaystatic.com/pict/3737488958416464_1.jpg,Buck 112 Ranger Folding Knife With Box!!!!!!!,,$100.00,$6.99,
https://thumbs.ebaystatic.com/pict/3738904067116464_1.jpg,#121 Buck 110 Folding Hunting Lockback Knife USA,,$58.00,$0.00,
https://thumbs.ebaystatic.com/pict/3739202465596464_1.jpg, BUCK USA 110 USED FINGER GROVE LOCK BACK 1990 KNIFE  ,,$49.00,$6.95,
https://thumbs.ebaystatic.com/pict/3739526599836464_1.jpg,BUCK MODEL 375 WOOD HANDLES FOLDING POCKET KNIFE ,,$20.00,$4.25,
https://thumbs.ebaystatic.com/pict/3739716895516464_1.jpg,#774 Black 2002 Buck 759 Whittaker Metro LinerLock Knife W/Bottle Opener Taiwan,,$11.50,$0.00,
https://thumbs.ebaystatic.com/pict/3739867877116464_1.jpg, BUCK USA 433 1 BLADE LOCK BACK BLACK  HANDLES KNIFE   ,,$11.55,$3.95,
https://thumbs.ebaystatic.com/pict/3739921581366464_1.jpg,#971 Gray 2010 Buck 296 BOS 13C26 Tempest Assisted Opening Liner Lock Knife USA,,$43.00,$0.00,
https://thumbs.ebaystatic.com/pict/3740237846356464_1.jpg,#139 Staglon 2017 Buck 389 Canoe Two-Bladed Pocket Knife ,,$13.50,$0.00,
https://thumbs.ebaystatic.com/pict/3740371805706464_1.jpg,#231 Black 2010 Buck 284 Bantam BBW USA Lockback Knife ,,$13.50,$0.00,
https://thumbs.ebaystatic.com/pict/3740452488666464_1.jpg,Vintage Buck 813 A USA Pocket Knife W/ Sheath,,$72.00,$0.00,
https://thumbs.ebaystatic.com/pict/3740452732326464_1.jpg,#289 Black/Gray 2020 Buck 780 Exert LinerLock Knife,,$20.00,$0.00,
https://thumbs.ebaystatic.com/pict/3741125253556464_1.jpg,#759 Black 2013 Buck 750 Redpoint Serrated Slide Lock Knife W/Bottle Opener,,$12.50,$0.00,
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/mJAAAOSwstlisNIx/$_12.JPG?set_id=880000500F,,BUCK 110 SLIM SELECT LOCKBACK FOLDING POCKET KNIFE. RED NYLON HANDLE.,$46.99,$5.50,https://www.ebay.com/itm/374141246992?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/FNIAAOSwKr5isxst/$_57.JPG?set_id=880000500F,,BUCK 373  3 BLADE STOCKMAN BROWN WOOD HANDLES KNIFE,$10.50,$4.95,https://www.ebay.com/itm/374144321253?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/d7cAAOSwiqZiv1Dg/$_57.JPG?set_id=8800005007,,#141 Orange 2003 Buck Whittaker 752 Short Approach Serrated Liner Lock Knife ,$20.53,$0.00,https://www.ebay.com/itm/374160880217?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/o-MAAOSwIJRiv1Td/$_57.JPG?set_id=8800005007,,#143 Black 2004 Buck 303 Cadet USA Three-Bladed Pocket Knife ,$17.00,$0.00,https://www.ebay.com/itm/374160901543?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/~00AAOSwITtiv2yk/$_32.JPG?set_id=880000500F,,BUCK 303 Cadet Stockman 3-Blade Knife USA *One Blade Damaged*,$10.63,$5.00,https://www.ebay.com/itm/374161011481?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/xU0AAOSw25Fiy8Jr/$_12.JPG?set_id=880000500F,,Buck folding knife with original leather carry case ,$35.00,$5.00,https://www.ebay.com/itm/374170957397?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/DqsAAOSwZE5i1o0w/$_57.JPG?set_id=8800005007,,#393 Black 2020 Buck 288 QuickFire Assisted Opening USA Lockback Knife Slidelock,$32.99,$0.00,https://www.ebay.com/itm/374181584810?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/B1MAAOSwbFpi-b1T/$_12.JPG?set_id=880000500F,,Buck USA 722 Spitfire Lockback Folding Pocket Knife Limited Edition Red B032,$26.50,$0.00,https://www.ebay.com/itm/374214214760?nordt=true&orig_cvip=true&rt=nc
https://thumbs.ebaystatic.com/pict/3847442213256464_1.jpg, BUCK USA 317 TRAIL BLAZER 2 BLADE  BLACK HANDLES PRE DATE CODE KNIFE   ,,$144.63,$6.95,
https://thumbs.ebaystatic.com/pict/3847609621696464_1.jpg,K1857- Buck 422 Orange NRA-ILA Folding Knife USA,,$22.55,$7.95,
https://thumbs.ebaystatic.com/pict/3847715511506464_1.jpg,BUCK 705 PONY KNIFE NEVER USED IN BOX CADILLAC LOGO,,$47.00,$8.00,
https://thumbs.ebaystatic.com/pict/3848094150356464_1.jpg,Vintage Buck 505 USA Folding Lockback Knife,,$15.50,$9.03,
https://thumbs.ebaystatic.com/pict/3848246963416464_1.jpg,Vintage  BUCK 112 USA 4 Dot Lockback Folding Single Blade Knife &Original Case,,$36.55,$8.45,
https://thumbs.ebaystatic.com/pict/3848336130586464_1.jpg,Buck Knives USA 110 Folding Hunter Lite Knife w/ BUCK BLACK NYLON Sheath,,$25.00,$5.00,
https://thumbs.ebaystatic.com/pict/3848514509816464_1.jpg,Buck 373 “Trio” Stockman Style Folding Pocket Knife (2007),,$10.62,$4.70,
https://thumbs.ebaystatic.com/pict/3848642892986464_1.jpg,Buck Knives 309 “Companion” (2007). Two Blade Pocket Knife. USA,,$11.50,$4.75,
https://thumbs.ebaystatic.com/pict/3848788689796464_1.jpg,Buck USA Bantam 285 Folding Pocket Knife Camo,,$7.00,$7.75,
https://thumbs.ebaystatic.com/pict/3849295888926464_1.jpg,"BUCK KNIFE LOT 9 KNIVES 283 Nano, 284 Bantam, 285 Bantam  (Lot of 9)",,$60.56,$9.45,
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/YkcAAOSw6hJiqfbd/$_57.JPG?set_id=8800005007,,"NTSA ""BUCK""4 7/8 CLOSED ""BUCK LITE""1986  LOCKBACK POCKET KNIFE #426",$31.08,$9.59,https://www.ebay.com/itm/384951272795?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/R1oAAOSwea9iqfmO/$_57.JPG?set_id=8800005007,,"NTSA VINTAGE""BUCK""4 3/8 CLOSED ""BUCK LITE  LOCKBACK POCKET KNIFE #442",$13.88,$4.27,https://www.ebay.com/itm/384951294012?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/FqAAAOSwl-1iq0qZ/$_57.JPG?set_id=8800005007,,"NTSA  ""BUCK"" USA 4 1/2 CLOSED ""VANTAGE""AVID 2021  LINER LOCK POCKET KNIFE #345",$40.00,$5.50,https://www.ebay.com/itm/384953250362?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/oI4AAOSwEWJirI9Y/$_57.JPG?set_id=8800005007,,"NTSA VINTAGE ""BUCK"" USA 4 7/8 CLOSED ""HUNTER""1987 LOCKBACK POCKET KNIFE #110",$51.00,$5.50,https://www.ebay.com/itm/384954875375?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/4rsAAOSw~RdirfR3/$_57.JPG?set_id=8800005007,,"NTSA  ""BUCK"" USA 3"" CLOSED ""GENT"" 2005   LOCK BACK POCKET KNIFE # 525",$36.95,$2.85,https://www.ebay.com/itm/384956719697?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/EW0AAOSwNXZioKWZ/$_57.JPG?set_id=880000500F,,BUCK USA 450 1 BLADE LOCK BACK BLACK SOFT GRIP HANDLES 2001 KNIFE,$3.99,$6.95,https://www.ebay.com/itm/384960216778?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/3F8AAOSwptNiujWr/$_12.JPG?set_id=880000500F,,FOLDING KNIFE BUCK KNIFE USA 397-1 W/BLACK HANDLE & SHEATH,$28.00,$5.95,https://www.ebay.com/itm/384975699860?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Q94AAOSwNB5ivSYw/$_32.JPG?set_id=880000500F,,Buck 385 Toothpick Folding Pocket Knife Plain Wood & Stainless Steel Bolsters,$10.00,$0.00,https://www.ebay.com/itm/384979435147?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/uKEAAOSwKSVisznG/$_12.JPG?set_id=880000500F,,"Buck 110 knife, 1979-80  (Revision), 2 DOT. USA",$50.00,$10.15,https://www.ebay.com/itm/384990155656?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/XVAAAOSwxAJi0bka/$_57.JPG?set_id=880000500F,,BUCK USA 309 2 BLADE STOCKMAN BLACK HANDLES PRE DATE CODE KNIFE,$5.99,$3.95,https://www.ebay.com/itm/385009353174?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/Q3oAAOSwPwRi1bya/$_57.JPG?set_id=8800005007,,BUCK  USA 309 Folding 2-Blade Small Pocket Knife,$10.50,$4.95,https://www.ebay.com/itm/385015067604?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/nZYAAOSwOcli2vAA/$_57.JPG?set_id=880000500F,,BUCK USA 310 3 BLADE WHITTLER BLACK HANDLES 2018 KNIFE,$51.00,$4.95,https://www.ebay.com/itm/385021892305?nordt=true&orig_cvip=true&rt=nc
https://thumbs.ebaystatic.com/pict/3938142834746464_1.jpg,Buck 373 Trio Pocket Knife 3 Blades,,$15.99,$0.00,
https://thumbs.ebaystatic.com/pict/3938574157956464_1.jpg,90’s Buck 170 Made in USA Red And Black Knife - Offers Open - Retro Cool ��,,$30.00,$4.70,
https://thumbs.ebaystatic.com/pict/3939616945686464_1.jpg,"Buck 301 4"" 3 Blade Black Pocket Knife Made in USA ",,$14.05,$23.00,
https://thumbs.ebaystatic.com/pict/3939689907556464_1.jpg,Buck 701 USA Folding Pocket Knife Stockman knife Buck repair return AS IS,,$15.00,$4.98,
https://thumbs.ebaystatic.com/pict/3939863670986464_1.jpg,Buck 110 Folding Hunting Knife With Original Sheath USA 2017 110 ,,$40.00,$9.85,
https://thumbs.ebaystatic.com/pict/3939902262566464_1.jpg,Gold Snake Skin Buck Bantam 284 Pocket Knife Lockback Plain Edge Blade 2013 USA,,$24.50,$0.00,
https://thumbs.ebaystatic.com/pict/3939992974936464_1.jpg,BUCK KNIFE 110 HARLEY DAVIDSON CLUB RIDE COA limited Edition 998 /3000,,$86.00,$9.90,
https://thumbs.ebaystatic.com/pict/3940035620066464_1.jpg,1988 704 Buck Knife Used Vintage Folding Pocket Good Condition,,$15.00,$4.50,
https://thumbs.ebaystatic.com/pict/3940173407106464_1.jpg,USED Buck USA Bantam 285 BLACK Lockback Folding Pocket Knife ,,$20.00,$0.00,
https://thumbs.ebaystatic.com/pict/3940300280136464_1.jpg,Vintage Buck 112 Ranger Folding Knife with Sheath,,$57.00,$5.90,
https://thumbs.ebaystatic.com/pict/3940367414556464_1.jpg,Vintage Buck 112 C USA  Folding Lock Back Knife & Sheath beautiful vintage Buck ,,$73.00,$8.00,
https://thumbs.ebaystatic.com/pict/3940530475126464_1.jpg,Knife Lot Buck,,$21.50,$9.45,
https://thumbs.ebaystatic.com/pict/3940751576456464_1.jpg,Buck Knives Mini Trapper 380-1 NRA ILA 2 Blade 2.5” Pocket Knife Wood Scales,,$19.99,$4.65,
https://thumbs.ebaystatic.com/pict/3941077742236464_1.jpg,Buck lock back pocket knife. 364+. Belt clip. Rival.,,$16.99,$4.65,
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/DjEAAOSwWSBiqfVl/$_57.JPG?set_id=8800005007,,"NTSA ""BUCK""4 1/2 CLOSED ""BUCK LITE""1998 RUBBER HANDLE LOCKBACK POCKET KNIFE #450",$17.21,$5.29,https://www.ebay.com/itm/394117099912?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/6GwAAOSwsYFiqfgO/$_57.JPG?set_id=8800005007,,"NTSA ""BUCK""4 1/2 CLOSED ""BUCK LITE""1993 LOCKBACK POCKET KNIFE #422",$25.53,$7.85,https://www.ebay.com/itm/394117106318?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/IH8AAOSwl-1iqfrp/$_57.JPG?set_id=8800005007,,"NTSA ""BUCK""4 3/8 CLOSED ""ODESSA"" 2021  FRAME LOCK POCKET KNIFE #254",$14.37,$15.50,https://www.ebay.com/itm/394117114940?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/O5MAAOSw87Fire-1/$_57.JPG?set_id=8800005007,,"NTSA ""BUCK"" USA 4 1/4 CLOSED ""BUCK RANGER"" 2018 LOCKBACK POCKET KNIFE #112",$39.96,$15.50,https://www.ebay.com/itm/394121019237?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/llIAAOSwJm5is5ax/$_57.JPG?set_id=880000500F,,Buck Lockback Folding Knife 450 With Nylon Belt Scabbard Nice Shape,$13.50,$5.00,https://www.ebay.com/itm/394128813800?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/NTI1WDEzMzc=/z/DekAAOSwLrRinQV4/$_12.JPG?set_id=880000500F,,"BUCK KNIFE - STOCKMAN  #301RWS - ROSEWOOD HANDLES - 3 7/8 "" CLOSED MADE IN USA",$26.00,$4.80,https://www.ebay.com/itm/394131050011?nordt=true&orig_cvip=true&rt=nc
https://thumbs.ebaystatic.com/pict/4034571975306464_1.jpg,BUCK 295 USA KNIFE Used,,$26.11,$6.20,
https://thumbs.ebaystatic.com/pict/4034865826816464_1.jpg,"Buck 845 Vantage force Select Folding Knife, Black Oxide Coat Blade420 Stainless",,$38.00,$9.45,
https://thumbs.ebaystatic.com/pict/4035546322456464_1.jpg,Vintage BUCK 303 Pocket Knife Made in the U.S.A.,,$2.25,$8.85,
https://thumbs.ebaystatic.com/pict/4035572420746464_1.jpg,BUCK Knife 704 / Single Blade Jack Knife Emblem On Side Wood Handle is missing,,$10.00,$5.00,
https://thumbs.ebaystatic.com/pict/4036303411126464_1.jpg,Buck Solo 379 Red Wood Grain Folding Pocket Knife - Excellent Condition,,$12.99,$0.00,
https://thumbs.ebaystatic.com/pict/4036511259086464_1.jpg,Buck USA 433 Lock Blade Lockback Pocket Knife EDC,,$6.03,$5.30,
https://thumbs.ebaystatic.com/pict/4036532130126464_1.jpg,Buck Mayo North Shore 173 Folding Pocket Knife 92004) - Taiwan ,,$48.00,$4.83,
https://thumbs.ebaystatic.com/pict/4036782670666464_1.jpg,Buck knife Bantam 285 ,,$9.00,$5.30,
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/hOIAAOSwBPph-sg2/$_12.JPG?set_id=880000500F,,Buck Knife 501 A,$48.50,$4.70,https://www.ebay.com/itm/403747164947?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/NTQ2WDE2MDA=/z/2JAAAOSwRkpi0EGN/$_57.JPG?set_id=8800005007,,Buck Custom USA Bugling Elk Sheath Knife Solid Oak Handles Has Been Sharpend NR,$105.50,$5.96,https://www.ebay.com/itm/403775096245?nordt=true&orig_cvip=true&rt=nc
https://thumbs.ebaystatic.com/pict/1136998148536464_1.jpg, VINTAGE  BUCK 531 CIVIL WAR BATTLE OF NEW MARKET KNIFE NEVER USED IN BOX,,$225.00,$10.00,
https://thumbs.ebaystatic.com/pict/1137208071436464_1.jpg, Buck 3 Blade Pocket Knife/ Stockman 301 USA,,$49.95,$6.00,
https://thumbs.ebaystatic.com/pict/1138862986166464_1.jpg,VINTAGE BUCK KNIFE 110X POCKET KNIFE,,$37.00,$0.00,
https://thumbs.ebaystatic.com/pict/1140511609786464_1.jpg, VINTAGE PRE DATE CODE BUCK #305 LANCER KNIFE NEVER USED IN BOX,,$79.99,$0.00,
https://thumbs.ebaystatic.com/pict/1141565133656464_1.jpg,RARE VINTAGE 1991 BUCK 301 BONE STOCKMAN KNIFE USED,,$74.99,$0.00,
https://thumbs.ebaystatic.com/pict/1143438251166464_1.jpg,BUCK 442 BLUE BUCKLITE  KNIFE IN BOX NEVER USED IN PACKAGE,,$49.99,$0.00,
https://thumbs.ebaystatic.com/pict/1144975017556464_1.jpg,VINTAGE 1990 BUCK 701 MUSTANG KNIFE IN BOX ,,$89.99,$0.00,
https://thumbs.ebaystatic.com/pict/1144975047156464_1.jpg,1998  BUCK 709 YEARLING KNIFE IN BOX VERY LIGHTLY USED,,$72.99,$0.00,
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/VYYAAOSwkTlfLXpq/$_57.JPG?set_id=8800005007,,BUCK COLLECTORS CLUB INC CUSTOM KNIFE SHEATH NEVER USED,$29.99,$0.00,https://www.ebay.com/itm/114625681888?nordt=true&orig_cvip=true&rt=nc
https://thumbs.ebaystatic.com/pict/1146817161716464_1.jpg,"BUCK USA 3 1/2"" CLOSED ""FOLDING HUNTER"" LOCKBACK POCKET KNIFE   2017",,$30.00,$8.99,
https://thumbs.ebaystatic.com/pict/1146863037846464_1.jpg,,Buck Stockman 371 III 3 Blade Folding Pocket Knife -- Great Condition,$49.95,$9.95,https://www.ebay.com/itm/114686303784?nordt=true&orig_cvip=true&rt=nc
https://thumbs.ebaystatic.com/pict/1146991295196464_1.jpg,Buck 285 USA Orange Camouflage Lockback Pocket Knife - Great Condition,,$19.99,$4.99,
https://thumbs.ebaystatic.com/pict/1147051065706464_1.jpg,VINTAGE 1991 BUCK 110 FOLDING HUNTER KNIFE NEVER USED IN BOX,,$119.99,$10.00,
https://i.ebayimg.com/00/s/NTM0WDE1ODc=/z/PY8AAOSw5athJVva/$_57.JPG?set_id=8800005007,,Buck 285 USA Camo Color Camouflage Lockback Pocket Knife -- Great Condition,$34.99,$9.99,https://www.ebay.com/itm/114708024429?nordt=true&orig_cvip=true&rt=nc
https://i.ebayimg.com/00/s/NDY2WDE0MDM=/z/K5IAAOSw-tZgT~zl/$_57.JPG?set_id=8800005007,,BUCK COLLEAGUE 325 GENTLEMAN'S FOLDING POCKET KNIFE FRAME LOCK - Great Condition,$18.99,$4.99,https://www.ebay.com/itm/114728598679?nordt=true&orig_cvip=true&rt=nc
https://thumbs.ebaystatic.com/pict/1147324937846464_1.jpg,,"Buck 318 Parallex Folding Knife, Combo Edge, Frame Lock, Blue – Good Condition.",$11.99,$4.99,https://www.ebay.com/itm/114732493784?nordt=true&orig_cvip=true&rt=nc
https://thumbs.ebaystatic.com/pict/1147380056276464_1.jpg,BUCK 183 ALPHA CROSSLOCK W/ TOOL KNIFE NEVER USED IN BOX NOS,,$100.00,$0.00,
https://thumbs.ebaystatic.com/pict/1147535787466464_1.jpg,Buck USA Anodized Spitfire Folding Knife Model 722 w/ Belt Clip -- Fair Conditi.,,$24.99,$4.99,
https://thumbs.ebaystatic.com/pict/1147576172566464_1.jpg,VTG Buck 503 T Knife Folding Knife Script Prince Dymondwood Handles - Great Cond,,$29.99,$9.99,
https://thumbs.ebaystatic.com/pict/1147853305026464_1.jpg,VINTAGE BROWN LEATHER SHEATH FOR BUCK KNIFE,,$8.00,$6.00,
