Image,date_sold,title,avg_price,avg_shipping
https://thumbs.ebaystatic.com/pict/1749740951066464_1.jpg,"Oct 18, 2021","Spyderco Tasman Salt Folding Knife H1 Plain Hawkbill Blade, Black FRN Handles ",$71.00,$0.00
https://thumbs.ebaystatic.com/pict/1749746717476464_1.jpg,"Oct 12, 2021","Spyderco Delica 4 Lockback Knife, Part Serrated VG-10  Emerson Opener",$40.00,$4.45
https://thumbs.ebaystatic.com/pict/1749756848916464_1.jpg,"Oct 15, 2021",Spyderco V8-10 Seki City Folding Pocket Knife,$40.00,$5.50
https://thumbs.ebaystatic.com/pict/1749763480696464_1.jpg,"Oct 20, 2021","Spyderco Delica 4 PlainEdge Folding Knife Used, No Hard Use Orange VG10",$54.32,$5.00
https://thumbs.ebaystatic.com/pict/1749822034346464_1.jpg,"Oct 24, 2021",Spyderco Pacific Salt Plain H1 Folding Knife - Black,$92.00,$7.77
https://thumbs.ebaystatic.com/pict/1749822216946464_1.jpg,"Oct 24, 2021",Spyderco Endura 4 FRN Folding Knife Black Blade,$70.00,$7.77
https://thumbs.ebaystatic.com/pict/1749825281906464_1.jpg,"Oct 22, 2021",Spyderco Manix 2 G-10 Folding Knife Black,$86.00,$0.00
https://thumbs.ebaystatic.com/pict/1749836648506464_1.jpg,"Oct 18, 2021",Spyderco Canis C248CFP Wharncliffe 3.43 inch Blade Folder Knife,$185.00,$5.00
https://thumbs.ebaystatic.com/pict/1749840412486464_1.jpg,"Oct 25, 2021","Spyderco Proficient Fixed Blade Knife Carbon Fiber Handle,CPM-S90V Satin Blade ",$256.00,$0.00
https://thumbs.ebaystatic.com/pict/1749840414466464_1.jpg,"Oct 25, 2021","Spyderco Dragonfly 2 Folding Knife VG10 Serrated Blade, Black FRN Handle",$71.00,$0.00
https://thumbs.ebaystatic.com/pict/1749854178626464_1.jpg,"Oct 19, 2021",Spyderco Chaparral Lightweight Folding pocket Knife - C152PGY,$75.00,$0.00
https://thumbs.ebaystatic.com/pict/1749866988336464_1.jpg,"Oct 25, 2021",Spyderco Techno 2,$160.00,$8.50
https://thumbs.ebaystatic.com/pict/1749867485326464_1.jpg,"Oct 27, 2021","Spyderco Yojimbo 2 C85GP2 3.1"" Folding Knife Factory Edge with the Box Used",$135.50,$9.85
https://thumbs.ebaystatic.com/pict/1749896208886464_1.jpg,"Oct 29, 2021",Spyderco Chaparral Raffir Noble Folding Knife C152RNP,$115.50,$9.20
https://thumbs.ebaystatic.com/pict/1749896232196464_1.jpg,"Oct 29, 2021",Spyderco Native 5 Lightweight Folding Knife C41PBK5,$91.00,$9.20
https://thumbs.ebaystatic.com/pict/1749896567776464_1.jpg,"Oct 29, 2021",Spyderco Squeak Slipjoint Pocket Knife with 2 Inch N690Co Blade,$27.00,$9.20
https://thumbs.ebaystatic.com/pict/1749939302856464_1.jpg,"Nov 1, 2021","Spyderco Shaman Knife, REC River's Edge Cutlery Exclusive C229GPODFDE, CTS204P",$315.00,$0.00
https://thumbs.ebaystatic.com/pict/1749986074426464_1.jpg,"Nov 4, 2021",Spyderco Chaparral Raffir Noble Folding Knife C152RNP,$128.50,$9.20
https://thumbs.ebaystatic.com/pict/1749986213896464_1.jpg,"Oct 31, 2021",Spyderco Blue Nishijin - Pocket Knife With Original Box,$118.00,$0.00
https://thumbs.ebaystatic.com/pict/1749992007966464_1.jpg,"Nov 5, 2021"," Spyderco Manix 2 Lightweight Folding Knife 3-3/8"" BD-1 Plain Blade, Black FRCP ",$71.00,$0.00
https://thumbs.ebaystatic.com/pict/1749998503896464_1.jpg,"Nov 5, 2021",Spyderco PITS Blue Titanium Slipjoint Folding Knife C192TIBL,$200.00,$5.25
https://thumbs.ebaystatic.com/pict/1750009980876464_1.jpg,"Dec 18, 2021",Spyderco Rubicon 2 Carbon Fiber Folding Knife C187CFP2,$285.00,$5.00
https://thumbs.ebaystatic.com/pict/1750022062676464_1.jpg,"Nov 7, 2021",Spyderco Para 3 SpyderEdge Knife - C223PBBK,$101.92,$6.25
https://thumbs.ebaystatic.com/pict/1750098882606464_1.jpg,"Nov 6, 2021","Spyderco Shaman Knife, REC River's Edge Cutlery Exclusive C229GPODFDE, CTS204P",$310.00,$0.00
https://thumbs.ebaystatic.com/pict/1750107877826464_1.jpg,"Nov 13, 2021","Spyderco UKPK (UK Pen Knife) Slipjoint Pocket Knife, Black FRN C94PBK",$52.00,$5.40
https://thumbs.ebaystatic.com/pict/1750108527116464_1.jpg,"Nov 13, 2021","Spyderco Dragonfly 2, Orange, C28POR2 Pocket Knife",$50.00,$5.20
https://thumbs.ebaystatic.com/pict/1750127321836464_1.jpg,"Nov 14, 2021","Spyderco Sliverax Folding Knife 3.5in, S30V Blade, CF/G-10 Laminate",$105.00,$5.00
https://thumbs.ebaystatic.com/pict/1750179349716464_1.jpg,"Nov 11, 2021","Spyderco Shaman Knife, REC River's Edge Cutlery Exclusive C229GPODFDE, CTS204P",$299.00,$6.80
https://thumbs.ebaystatic.com/pict/1750196223436464_1.jpg,"Nov 12, 2021","Spyderco Shaman Knife, REC River's Edge Cutlery Exclusive C229GPODFDE, CTS204P",$299.00,$6.80
https://thumbs.ebaystatic.com/pict/1750270813256464_1.jpg,"Nov 24, 2021","Spyderco Byrd Harrier 2 Folding Knife 3.36"" Satin Plain Blade, Black FRN Handles",$28.00,$0.00
https://thumbs.ebaystatic.com/pict/1750312841026464_1.jpg,"Nov 27, 2021","Spyderco Native 5 Folding Knife S30V Satin Combo Blade, Black FRN Handles ",$72.00,$0.00
https://thumbs.ebaystatic.com/pict/1750340814096464_1.jpg,"Nov 29, 2021",Spyderco Insistent G-10 Handle 8Cr13MoV Steel Combo Edge Knife C246GPS,$41.00,$0.00
https://thumbs.ebaystatic.com/pict/1750366487726464_1.jpg,"Dec 5, 2021","Spyderco Manix 2 XL M4 Natural G-10 Knife (3.88"" Black) C95GM4PBK2 BHQ Exclusive",$280.00,$0.00
https://thumbs.ebaystatic.com/pict/1750433255056464_1.jpg,"Dec 4, 2021",Spyderco Yojimbo 2 C85GP2 Folding Pocket Knife,$123.00,$0.00
https://thumbs.ebaystatic.com/pict/1750433304036464_1.jpg,"Dec 4, 2021",Spyderco Techno C158TIP Folding Titanium Pocket Knife,$190.50,$0.00
https://thumbs.ebaystatic.com/pict/1750436031326464_1.jpg,"Jan 8, 2022",SPYDERCO Clip-it ENDURA G2 Pocket Knife - Serrated Blade,$45.45,$0.00
https://thumbs.ebaystatic.com/pict/1750447937836464_1.jpg,"Nov 30, 2021",Spyderco Rock Lobster folding knife,$180.00,$9.00
https://thumbs.ebaystatic.com/pict/1750451170246464_1.jpg,"Dec 3, 2021",Spyderco C81GPDBL2 Paramilitary 2 Dark Blue G10 Handle Clip Point Plain Knife,$139.50,$0.00
https://thumbs.ebaystatic.com/pict/1750474469556464_1.jpg,"Dec 9, 2021",Spyderco Civilian C12GS Folding Knife VG-10 Serrated Blade SEKI JAPAN,$195.50,$8.63
https://thumbs.ebaystatic.com/pict/1750488642066464_1.jpg,"Dec 10, 2021","Spyderco-LionSTEEL SpyOpera Folding Knife 2.88"" M390 Blade Brown Micarta Handle",$137.50,$5.99
https://thumbs.ebaystatic.com/pict/1750503075816464_1.jpg,"Dec 11, 2021",Lot of 4 Folding Knifes Spyderco -True - CRKT - Deejo,$103.50,$7.00
https://thumbs.ebaystatic.com/pict/1750535051556464_1.jpg,"Dec 6, 2021",Spyderco Resilience (?) Folding Knife 8Cr13MoV Plain Edge Black,$27.95,$6.00
https://thumbs.ebaystatic.com/pict/1750579796436464_1.jpg,"Dec 9, 2021",Spyderco Paramilitary 2 Pocket Knife,$100.00,$0.00
https://thumbs.ebaystatic.com/pict/1750598278356464_1.jpg,"Dec 17, 2021",Spyderco Native Folding Knife-black Combo Blade And Black FRN Handles,$76.00,$5.30
https://thumbs.ebaystatic.com/pict/1750605848856464_1.jpg,"Dec 14, 2021","Spyderco Salt 2 Lockback Pocket Knife , Yellow , C88SYL2 , Open Box",$82.99,$0.00
https://thumbs.ebaystatic.com/pict/1750629090616464_1.jpg,"Dec 16, 2021",Spyderco Paramilitary 2 Folding Knife- S45VN Blade - Black G10 Handles - DC Clip,$110.50,$9.50
https://thumbs.ebaystatic.com/pict/1750657679346464_1.jpg,"Dec 19, 2021",Spyderco Knife VG-10 Folding Knife,$19.99,$3.99
https://thumbs.ebaystatic.com/pict/1750666097526464_1.jpg,"Dec 20, 2021",Spyderco Delica 4 Folding Knife - With Upgrades,$48.00,$0.00
https://thumbs.ebaystatic.com/pict/1750724717636464_1.jpg,"Dec 20, 2021","Spyderco Byrd Cara Cara 2 Lightweight Folding Knife with 3.75"" 8Cr13MoV steel ",$20.00,$4.00
https://thumbs.ebaystatic.com/pict/1750768673346464_1.jpg,"Jan 1, 2022","Spyderco Stainless Lockback Folding Pocket Knife with Serrated Blade, Seki Japan",$76.00,$6.00
https://thumbs.ebaystatic.com/pict/1750769305066464_1.jpg,"Dec 23, 2021","Spyderco Para 3 Lightweight Compression Lock Folding Knife Black FRN (3"" Satin)",$70.00,$5.50
https://thumbs.ebaystatic.com/pict/1750787498496464_1.jpg,"Dec 25, 2021",Spyderco Para 3 Folding Knife with G-10 Handle Full-Flat Grind - Black,$125.00,$5.15
https://thumbs.ebaystatic.com/pict/1750887071276464_1.jpg,"Jan 6, 2022","Spyderco Native 5 Folding Knife S30V Black Serrated Blade, Black FRN Handles ",$91.00,$0.00
https://thumbs.ebaystatic.com/pict/1750887099376464_1.jpg,"Jan 6, 2022","Spyderco Native 5 Folding Knife S110V Satin Plain Blade, Dark Blue FRN Handles ",$102.52,$0.00
https://thumbs.ebaystatic.com/pict/1750898085846464_1.jpg,"Jan 7, 2022",Spyderco C10PGYW 3.80 inch Folding Pocketknife,$50.00,$4.15
https://thumbs.ebaystatic.com/pict/1750898171246464_1.jpg,"Jan 7, 2022",SPYDERCO PACIFIC SALT H1 SEKI-CITY JAPAN PLAIN EDGE BLACK POCKET KNIFE 726,$61.00,$4.45
https://thumbs.ebaystatic.com/pict/1750922101406464_1.jpg,"Jan 9, 2022",Spyderco Shaman C229GP Knife,$208.61,$5.40
https://thumbs.ebaystatic.com/pict/1750934321946464_1.jpg,"Jan 10, 2022",Spyderco H1 Folding Knife - Black,$59.00,$9.95
https://thumbs.ebaystatic.com/pict/1750939858896464_1.jpg,"Jan 10, 2022","Spyderco Tenacious Folding Knife S35VN Satin Plain Blade, Blue FRN Handle ",$83.00,$0.00
https://thumbs.ebaystatic.com/pict/1750965688686464_1.jpg,"Jan 12, 2022",Spyderco Para 3 Lightweight Pocket Knife - Teal FRN - S90V,$142.50,$0.00
https://thumbs.ebaystatic.com/pict/1751062895736464_1.jpg,"Jan 18, 2022",Spyderco P'Kal G-10 Folding Knife,$171.60,$5.40
https://thumbs.ebaystatic.com/pict/1751065725646464_1.jpg,"Jan 13, 2022","Spyderco Tenacious Folding Utility Pocket Knife with 3.39"" Stainless Steel Blade",$29.99,$0.00
https://thumbs.ebaystatic.com/pict/1751071226146464_1.jpg,"Jan 14, 2022","Spyderco Byrd Pocket Knife Harrier 2 Black FRN 8Cr13MoV 3.36"" Plain Edge Blade",$26.99,$0.00
https://thumbs.ebaystatic.com/pict/1751073602456464_1.jpg,"Jan 19, 2022",Spyderco Para 3 Lightweight Pocket Knife - Teal FRN - S90V,$158.50,$4.80
https://thumbs.ebaystatic.com/pict/1751083532016464_1.jpg,"Jan 16, 2022",Spyderco Janisong Folding Knife - Black/Silver (C191GP),$325.00,$0.00
https://thumbs.ebaystatic.com/pict/1751092710626464_1.jpg,"Jan 20, 2022","TNP Nutnfancy Spyderco Delica 4 Knife Flat-Ground Blue FRN (2.88"" Black)",$140.00,$5.30
https://thumbs.ebaystatic.com/pict/1751092745376464_1.jpg,"Jan 20, 2022","Spyderco Pacific Salt 2 Lockback Knife Black FRN (3.4"" Satin) C91PBK2",$70.00,$5.30
https://thumbs.ebaystatic.com/pict/1751092797416464_1.jpg,"Jan 20, 2022","Spyderco M4 Lil' Native Compression Lock Knife Natural G-10 (2.4"" Black)",$165.50,$5.30
https://thumbs.ebaystatic.com/pict/1751092844626464_1.jpg,"Jan 20, 2022","Spyderco Paramilitary 2 Knife Navy Digi Camo G-10 (3.4"" S30V)",$155.50,$5.40
https://thumbs.ebaystatic.com/pict/1751103516676464_1.jpg,"Jan 16, 2022","Spyderco Lil' Native Lockback Folding Knife S30V Satin Plain Blade, Black G10 ",$129.99,$0.00
https://thumbs.ebaystatic.com/pict/1751184759236464_1.jpg,"Jan 26, 2022","Spyderco LionSteel Spyopera M390 2.88"" folding knife with linen micarta C255CMP",$120.00,$12.50
https://thumbs.ebaystatic.com/pict/1751189084286464_1.jpg,"Jan 26, 2022","Spyderco Native Chief Folding Knife S30V Satin Plain Blade, Black G10 Handle",$141.50,$0.00
https://thumbs.ebaystatic.com/pict/1751198108076464_1.jpg,"Jan 27, 2022",Spyderco Manix 2 lightweight Folding Knife - Blue C101PBL2,$91.00,$5.50
https://thumbs.ebaystatic.com/pict/1751205033326464_1.jpg,"Jan 27, 2022","Spyderco Salt 2 Folding Knife H1 Wharncliffe Serrated Blade, Yellow FRN Handle",$84.00,$0.00
https://thumbs.ebaystatic.com/pict/1751222294626464_1.jpg,"Jan 28, 2022",Misc. Spyderco Knife Pocket Clips and Pocket Clip Bolts,$36.00,$0.00
https://thumbs.ebaystatic.com/pict/1751223931306464_1.jpg,"Jan 22, 2022",Spyderco C101PBK2 Plain Edge Knife,$65.00,$5.00
https://thumbs.ebaystatic.com/pict/1751223948876464_1.jpg,"Jan 22, 2022","Spyderco Native 5 Folding Knife 2.95"" SPY27 Stainless Blade Blue FRN Handle",$85.00,$5.00
https://thumbs.ebaystatic.com/pict/1751231274566464_1.jpg,"Jan 27, 2022",Spyderco Paramilitary 2 Knifejoy Exclusive Lime Green Black Blade Knife,$180.00,$9.00
https://thumbs.ebaystatic.com/pict/1751237402986464_1.jpg,"Jan 29, 2022","Spyderco Tenacious Folding Knife Black Plain Blade, Carbon Fiber/G10 Laminate ",$55.00,$0.00
https://thumbs.ebaystatic.com/pict/1751269850956464_1.jpg,"Jan 31, 2022","Spyderco Insistent Folding Knife 2.48"" Satin Combo Blade, Black G10 Handles - C2",$39.00,$0.00
https://thumbs.ebaystatic.com/pict/1751273002926464_1.jpg,"Feb 12, 2022",Spyderco Knife C18WMPS Wayne Goddard white,$200.00,$0.00
https://thumbs.ebaystatic.com/pict/1751301437766464_1.jpg,"Feb 2, 2022","Spyderco Native III Folding Knife, VG-10 Serrated Blade, Black FRN Handle",$61.00,$0.00
https://thumbs.ebaystatic.com/pict/1751301515516464_1.jpg,"Feb 2, 2022","Spyderco Native 5 Folding Knife SPY27 Satin Plain Blade, Cobalt Blue FRN Handle",$122.50,$0.00
https://thumbs.ebaystatic.com/pict/1751314039916464_1.jpg,"Feb 3, 2022","Spyderco Paramilitary 2 Folding Knife 3-7/16"" CPM-S30V Black Blade, Black G10...",$177.50,$6.25
https://thumbs.ebaystatic.com/pict/1751314290806464_1.jpg,"Jan 29, 2022","Spyderco Endura 4 Knife Flat Ground Purple FRN (3.75"" Satin Plain) C10FPPR",$75.00,$5.20
https://thumbs.ebaystatic.com/pict/1751316439726464_1.jpg,"Feb 3, 2022","Spyderco C88SYL Salt I Folding Knife Satin H1 Serrated Blade, Yellow FRN Handles",$91.00,$0.00
https://thumbs.ebaystatic.com/pict/1751317660606464_1.jpg,"Jan 28, 2022",Spyderco Delica C11FPNBD FRN Damascus Knife - Blue,$110.00,$11.60
https://thumbs.ebaystatic.com/pict/1751358690036464_1.jpg,"Feb 9, 2022",Spyderco Q Ball C219G,$112.50,$9.45
https://thumbs.ebaystatic.com/pict/1751359880456464_1.jpg,"Feb 6, 2022",Spyderco Purple Folding Pocket Knife,$31.00,$5.00
https://thumbs.ebaystatic.com/pict/1751398169426464_1.jpg,"Feb 3, 2022",Spyderco Para 3 Jade G10 BHQ Exclusive M4 Satin Steel Knife C223GM4P ,$225.00,$0.00
https://thumbs.ebaystatic.com/pict/1751417945576464_1.jpg,"Feb 10, 2022","Spyderco Native 5 Folding Knife S35VN Satin Plain Blade, Black G10 Handles ",$139.50,$0.00
https://thumbs.ebaystatic.com/pict/1751482850916464_1.jpg,"Feb 14, 2022",Spyderco Tenacious Lightweight Knife C122PTNBK Black Plain Edge Blade Tan FRN,$68.00,$0.00
https://thumbs.ebaystatic.com/pict/1751494118766464_1.jpg,"Feb 15, 2022",Spyderco Para 3 Lightweight Knife C223PCBL Blue FRN Handle Plain CPM SPY27 Blade,$125.50,$0.00
https://thumbs.ebaystatic.com/pict/1751496530136464_1.jpg,"Feb 15, 2022","Spyderco Shaman Compression Lock Knife Black G-10 (3.6"" Black) ",$175.00,$10.95
https://thumbs.ebaystatic.com/pict/1751502054806464_1.jpg,"Feb 14, 2022",Spyderco liner lock folding pocket knife,$122.50,$0.00
https://thumbs.ebaystatic.com/pict/1751514723916464_1.jpg,"Feb 16, 2022","Spyderco Endela Folding Knife, Black CPM-20CV Blade, Red/Black Zome FRN Handle",$106.00,$0.00
https://thumbs.ebaystatic.com/pict/1751522826726464_1.jpg,"Feb 11, 2022","Spyderco Police VG-10 Stainless Folding Knife 9 1/2"" Long",$99.95,$9.95
https://thumbs.ebaystatic.com/pict/1751544547936464_1.jpg,"Feb 18, 2022","Spyderco Sage 1 Folding Knife, Maxamet Satin Plain Blade, Gray G10 Handle",$172.50,$0.00
https://thumbs.ebaystatic.com/pict/1751544551546464_1.jpg,"Feb 18, 2022","Spyderco Emphasis C245GP Folding Knife Satin Plain Blade, Black G10 Handles ",$53.00,$0.00
https://thumbs.ebaystatic.com/pict/1751561329626464_1.jpg,"Feb 19, 2022","Spyderco C88SBBK Salt I Folding Knife Black H1 Serrated Blade, Black FRN Handle",$65.00,$0.00
https://thumbs.ebaystatic.com/pict/1751568968806464_1.jpg,"Feb 16, 2022",Spyderco Delica 4 Plain Edge Knife - Gray,$99.99,$5.00
https://thumbs.ebaystatic.com/pict/1751605433196464_1.jpg,"Feb 15, 2022","Spyderco Shaman Compression Lock Knife Black G-10 (3.6"" Black) ",$160.00,$10.95
https://thumbs.ebaystatic.com/pict/1751607216916464_1.jpg,"Feb 22, 2022","Spyderco Snap-It Salt Folding Knife H-1 Satin Serrated Blade, Yellow FRN Handle",$74.00,$0.00
https://thumbs.ebaystatic.com/pict/1751624131136464_1.jpg,"Feb 23, 2022","Spyderco Tenacious Folding Knife Black Combo Blade, OD Green FRN Handle ",$61.00,$0.00
https://thumbs.ebaystatic.com/pict/1751656744616464_1.jpg,"Feb 25, 2022","Spyderco Native 5 Folding Knife S35VN Black Plain Blade, Black FRN Handles ",$132.50,$0.00
https://thumbs.ebaystatic.com/pict/1751656758296464_1.jpg,"Feb 25, 2022",Spyderco Para 3 Folding Knife CPM-SPY27 Satin Plain Blade Cobalt Blue FRN Handle,$127.50,$0.00
https://thumbs.ebaystatic.com/pict/1751702960316464_1.jpg,"Feb 28, 2022","Spyderco Paramilitary 2 Folding Knife CPM-S30V Black Blade, Black G10 Handles ",$147.50,$0.00
https://thumbs.ebaystatic.com/pict/1751735337346464_1.jpg,"Feb 28, 2022",Spyderco Wegner Design Mouse VG-10 Japan Folding Lockback Knife w/ White Box,$250.00,$10.90
https://thumbs.ebaystatic.com/pict/1751736819446464_1.jpg,"Mar 2, 2022","Spyderco Tasman Salt 1 Folding Knife H1 Serrated Hawkbill Blade, Yellow FRN ",$68.00,$0.00
https://thumbs.ebaystatic.com/pict/1751752867406464_1.jpg,"Mar 3, 2022","Spyderco Native Chief Folding Knife S30V Satin Plain Blade, Black G10 Handle",$140.27,$0.00
https://thumbs.ebaystatic.com/pict/1751752874776464_1.jpg,"Mar 3, 2022","Spyderco Tenacious Folding Knife Black Combo Blade, Black FRN Handles C122PSBBK",$44.00,$0.00
https://thumbs.ebaystatic.com/pict/1751806305016464_1.jpg,"Mar 1, 2022",Spyderco Schempp Bowie Liner Lock Knife Black Carbon Fiber & G-10 S30V C190CFP,$150.00,$6.95
https://thumbs.ebaystatic.com/pict/1751816277976464_1.jpg,"Mar 8, 2022",Spyderco C177G Roc Cleaver G-10 Folding Pocket Knife - Black,$77.76,$5.50
https://thumbs.ebaystatic.com/pict/1751816450816464_1.jpg,"Mar 2, 2022",Spyderco Endura 4 FRN Orange Folding Knife VG10 In Immaculate Condition,$61.01,$0.00
https://thumbs.ebaystatic.com/pict/1751833638146464_1.jpg,"Mar 2, 2022",Spyderco  Folding Pocket Knife,$25.00,$0.00
https://thumbs.ebaystatic.com/pict/1751856027386464_1.jpg,"Mar 5, 2022",Spyderco Police Folding Knife PlainEdge VG-10 Blade Stainless Steel Handle,$125.00,$0.00
https://thumbs.ebaystatic.com/pict/1751868450166464_1.jpg,"Mar 11, 2022","Spyderco Pacific Salt Folding Knife H1 Satin Serrated Blade, Black FRN Handle",$77.00,$0.00
https://thumbs.ebaystatic.com/pict/1751876305816464_1.jpg,"Mar 6, 2022",Spyderco Police Folding Knife PlainEdge VG-10 Blade Stainless Steel Handle,$120.00,$0.00
https://thumbs.ebaystatic.com/pict/1751892676356464_1.jpg,"Mar 13, 2022","Spyderco Native 5 Folding Knife S35VN Satin Plain Blade, Black FRN Handle",$82.00,$0.00
https://thumbs.ebaystatic.com/pict/1751892708536464_1.jpg,"Mar 13, 2022","Spyderco Native 5 Folding Knife S35VN Satin Combo Blade, Black FRN Handles",$80.99,$0.00
https://thumbs.ebaystatic.com/pict/1751906011376464_1.jpg,"Mar 14, 2022","Spyderco Polestar Folding Knife CTS BD1 Satin Plain Blade, Gray G10 Handles",$78.00,$0.00
https://thumbs.ebaystatic.com/pict/1751907043156464_1.jpg,"Mar 8, 2022",Spyderco C101PBK2 Manix 2 Lightweight Black FRN PlainEdge Folding Knife,$86.00,$7.00
https://thumbs.ebaystatic.com/pict/1751920734096464_1.jpg,"Mar 15, 2022","Spyderco Byrd Meadowlark 2 Folding Knife Satin Plain Blade, Black FRN Handle",$27.00,$0.00
https://thumbs.ebaystatic.com/pict/1751920736066464_1.jpg,"Mar 15, 2022","Spyderco Native 5 Folding Knife S35VN Black Combo Blade, Black FRN Handles ",$99.00,$0.00
https://thumbs.ebaystatic.com/pict/1751935228516464_1.jpg,"Apr 13, 2022",Spyderco Bow River Fixed Blade Knife Full Tang Black & Gray G-10 FB46GP,$27.00,$13.99
https://thumbs.ebaystatic.com/pict/1752060544646464_1.jpg,"Mar 25, 2022",Spyderco C85GP2 3.1 inch Folding Pocket Knife,$112.50,$3.72
https://thumbs.ebaystatic.com/pict/1752062754726464_1.jpg,"Mar 29, 2022","Spyderco Roc knife, black G-10 and VG-10 blade Pre-owned",$150.00,$5.20
https://thumbs.ebaystatic.com/pict/1752062762326464_1.jpg,"Mar 25, 2022","Spyderco Shaman Folding Knife S30V Black Serrated Blade, Matte Black G10 Handles",$152.50,$0.00
https://thumbs.ebaystatic.com/pict/1752100945126464_1.jpg,"Mar 28, 2022","Spyderco SpydieChef Folding Knife LC200N Satin Plain Blade, Gray Titanium Handle",$200.00,$0.00
https://thumbs.ebaystatic.com/pict/1752100947336464_1.jpg,"Mar 28, 2022","Spyderco Para 3 Folding Knife CTS-BD1N Satin Serrated Blade, Black FRN Handle",$72.00,$0.00
https://thumbs.ebaystatic.com/pict/1752106204616464_1.jpg,"Mar 22, 2022",Spyderco C81GP2 3.44 inch Folding Pocket Knife,$110.00,$10.00
https://thumbs.ebaystatic.com/pict/1752122044646464_1.jpg,"Mar 28, 2022","Spyderco Salt 2 Lightweight Folding Knife, 3"" H-1 Black Steel Blade  C88PBBK2",$75.00,$5.25
https://thumbs.ebaystatic.com/pict/1752126287816464_1.jpg,"Mar 30, 2022",Spyderco Kapara Folding Knife S30V Satin Plain Blade Carbon Fiber Handle C241CFP,$191.00,$0.00
https://thumbs.ebaystatic.com/pict/1752139185596464_1.jpg,"Mar 31, 2022","Spyderco Pacific Salt 2 Folding Knife LC200N Satin Plain Blade, Green FRN Handle",$102.76,$0.00
https://thumbs.ebaystatic.com/pict/1752166095916464_1.jpg,"Apr 2, 2022",Original Spyderco Centofante Knife. Made in the United States ����. Golden Color,$91.00,$9.00
https://thumbs.ebaystatic.com/pict/1752166267936464_1.jpg,"Apr 3, 2022",Discontinued & Mint - Vintage Spyderco Renegade C23GP Folding Knife GIN-1,$169.50,$9.00
https://thumbs.ebaystatic.com/pict/1752167865236464_1.jpg,"Apr 3, 2022",Spyderco Lil LionSpy Knife. ELMAX Steel. G10 & Titanium Handles C181GTIP,$245.00,$9.45
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/HbEAAOSwuAdiQR~9/$_12.JPG?set_id=880000500F,"Jul 22, 2022","Spyderco Byrd Folding Knife 3"" Part Serrated 8Cr13MoV Stainless Steel Blade",$30.00,$0.00
https://thumbs.ebaystatic.com/pict/1752191059886464_1.jpg,"Apr 4, 2022","Spyderco Resilience Lightweight Folding Knife Black Oxide Plain Blade, Black FRN",$49.00,$0.00
https://thumbs.ebaystatic.com/pict/1752191489776464_1.jpg,"Apr 4, 2022",Spiderco Ladybug Folding Knife LBKS3,$30.00,$0.00
https://thumbs.ebaystatic.com/pict/1752198830276464_1.jpg,"Mar 29, 2022",J09 Spyderco Police Folding Knife Pocket Knife,$125.00,$0.00
https://thumbs.ebaystatic.com/pict/1752201220656464_1.jpg,"Mar 29, 2022",Spyderco Ladybug Folding Knife Partially Serrated Black FRN Handle Keychain Hole,$35.00,$4.15
https://thumbs.ebaystatic.com/pict/1752217137186464_1.jpg,"Apr 6, 2022","Spyderco Ladybug 3 Key Ring Knife VG10 Satin Plain Blade, Black FRN Handle LBKP3",$33.00,$0.00
https://thumbs.ebaystatic.com/pict/1752217140106464_1.jpg,"Apr 6, 2022",Spyderco Manbug Folding Knife VG10 Black TiCN Wharncliffe Blade Black FRN Handle,$56.00,$0.00
https://thumbs.ebaystatic.com/pict/1752228623166464_1.jpg,"Apr 11, 2022",Spyderco All Black Manix 2 Carbon Fiber Scales CPM S30v Folding Knife,$185.00,$0.00
https://thumbs.ebaystatic.com/pict/1752270363746464_1.jpg,"Apr 13, 2022","Spyderco Slysz Bowie - Used, Good Condition (Original, not Knife Joy Re-release)",$610.00,$0.00
https://thumbs.ebaystatic.com/pict/1752277573026464_1.jpg,"Apr 14, 2022","NIB Spyderco WATU Ethnic Series Knife with 3.26"" CPM 20CV Steel Blade",$165.00,$9.45
https://thumbs.ebaystatic.com/pict/1752282801826464_1.jpg,"Apr 11, 2022","Spyderco Atlantic Salt Folding Knife H1 Serrated Rescue Blade, Black FRN Handle ",$134.50,$0.00
https://thumbs.ebaystatic.com/pict/1752283367816464_1.jpg,"Apr 11, 2022",SPYDERCO C35SBK BLADE MAGAZINE 1827 KNIFE MINT IN BOX,$167.50,$6.85
https://thumbs.ebaystatic.com/pict/1752283648816464_1.jpg,"Apr 9, 2022", Spyderco Knives Navigator Lock Back Knife GIN 1 serrated used but solid early,$98.00,$0.00
https://thumbs.ebaystatic.com/pict/1752306531546464_1.jpg,"Apr 6, 2022",Spyderco Dragonfly 2 Lightweight Salt Folding Knife - Yellow,$58.00,$0.00
https://thumbs.ebaystatic.com/pict/1752309914066464_1.jpg,"Apr 13, 2022","Spyderco Alcyone Folding Knife CTS BD1 Satin Plain Blade, Gray G10 Handle ",$58.00,$0.00
https://thumbs.ebaystatic.com/pict/1752309920066464_1.jpg,"Apr 13, 2022","Spyderco Pacific Salt 2 Folding Knife H1 Satin Plain Blade, Black FRN Handle",$71.00,$0.00
https://thumbs.ebaystatic.com/pict/1752324993796464_1.jpg,"Apr 14, 2022","Spyderco Native 5 Folding Knife S35VN Satin Serrated Blade, Black FRN Handle ",$87.00,$0.00
