Image,url,date_sold,price_in_US,shipping_,title,Text
https://i.ebayimg.com/images/g/NNwAAOSwIjpiHY92/s-l1200.jpg,,"May 21, 2022",$45.00,$5.00,,''Vtg BUCK USA 110 Folding Hunter Knife Not Original Leather CaseVtg BUCK USA 110 Folding Hunter Knife Not Original Leather Case
﻿https://i.ebayimg.com/images/g/NP8AAOSwk0diaCI1/s-l1200.jpg,,"May 21, 2022",$17.99,$0.00,,''Buck 379 Pocket/Carry Knife Wood HandlesBuck 379 Pocket/Carry Knife Wood Handles
https://i.ebayimg.com/images/g/pToAAOSwyb9iYsn4/s-l1200.jpg,,"May 21, 2022",$14.50,$5.25,,''Buck Exert 780 Folding Pocket Knife (2018) - B880Buck Exert 780 Folding Pocket Knife (2018) - B880
https://i.ebayimg.com/images/g/kb0AAOSwZhNiYsXX/s-l1200.jpg,,"May 21, 2022",$12.99,$5.25,,''Buck Red Point 750 Folding Pocket Knife (2008) - B878 - No Belt ClipBuck Red Point 750 Folding Pocket Knife (2008) - B878 - No Belt Clip
https://i.ebayimg.com/images/g/nSIAAOSwIqNigEML/s-l1200.jpg,,"May 21, 2022",$161.50,$10.00,,"''vintage buck knife 110, Early 2dot, mid 70's collectiblevintage buck knife 110, Early 2dot, mid 70's collectible"
https://i.ebayimg.com/images/g/9X4AAOSwPaBif~Xq/s-l1200.jpg,,"May 21, 2022",$31.00,$7.00,,''Vintage Buck 112X Lock Back Brass Wood American USA Folding KnifeVintage Buck 112X Lock Back Brass Wood American USA Folding Knife
https://i.ebayimg.com/images/g/diUAAOSwLm9ibwrc/s-l1200.jpg,,"May 21, 2022",$16.50,$4.65,,"''Vintage 2000, Buck 442, Folding Lockback, Pocket Knife, USA    3Vintage 2000, Buck 442, Folding Lockback, Pocket Knife, USA    3"
https://i.ebayimg.com/images/g/DiUAAOSwRnFiiXCr/s-l1200.jpg,,"May 21, 2022",$15.00,$5.50,,''Buck 317 Genuine Black Leather Knife Sheath For Buck 317 Folding Hunter KnivesBuck 317 Genuine Black Leather Knife Sheath For Buck 317 Folding Hunter Knives
https://i.ebayimg.com/images/g/6CYAAOSwmOBigEXg/s-l1200.jpg,,"May 21, 2022",$165.00,$5.10,,''BUCK MADE IN USA 591 + Paradigm Folding KNIFE Shift Mechanism W/ CLIP BOS S35VNBUCK MADE IN USA 591 + Paradigm Folding KNIFE Shift Mechanism W/ CLIP BOS S35VN
https://i.ebayimg.com/images/g/ghAAAOSwOCRgHp-j/s-l1200.jpg,,"May 21, 2022",$16.22,$5.85,,''Buck - Buck Pocket Knife - Collector's Edition - 379 Solo - 1 BladeBuck - Buck Pocket Knife - Collector's Edition - 379 Solo - 1 Blade
https://i.ebayimg.com/images/g/hB8AAOSwdpZigE~c/s-l1200.jpg,,"May 21, 2022",$46.00,$6.00,,''BUCK 503 Prince Lockback Knife 1998 U UNUSED in Box USA BUCK 503 Prince Lockback Knife 1998 U UNUSED in Box USA 
https://i.ebayimg.com/images/g/02YAAOSww7piWDcx/s-l1200.jpg,,"May 21, 2022",$34.99,$5.25,,''Buck USA Sprint Select 840 Flipper Pocket Knife (2020) - B869Buck USA Sprint Select 840 Flipper Pocket Knife (2020) - B869
https://i.ebayimg.com/images/g/NK4AAOSwbGVifTG9/s-l1200.jpg,,"May 21, 2022",$17.95,$0.00,,''*EXCELLENT* BUCK MODEL 373 TRIPLE BLADE FOLDING POCKET KNIFE*EXCELLENT* BUCK MODEL 373 TRIPLE BLADE FOLDING POCKET KNIFE
https://i.ebayimg.com/images/g/CCgAAOSwXeViewC9/s-l1200.png,,"May 21, 2022",$19.95,$0.00,,''Buck 382 Small 2 Blade Trapper Every Day Carry Folding Pocket KnifeBuck 382 Small 2 Blade Trapper Every Day Carry Folding Pocket Knife
https://i.ebayimg.com/images/g/T04AAOSwmNJigwGp/s-l1200.jpg,,"May 21, 2022",$13.50,$4.00,,''Used Buck 750 Pocket KnifeUsed Buck 750 Pocket Knife
