Image,url,date_sold,price_in_US,shipping_,title,Text
https://i.ebayimg.com/images/g/6PIAAOSwwNlicJWh/s-l1200.jpg,,"Jun 24, 2022",$49.99,$5.90,,''CASE XX DUCKS UNLIMITED TOOTHPICK POCKET KNIFE WALNUT HANDLE ~ Nice ConditionCASE XX DUCKS UNLIMITED TOOTHPICK POCKET KNIFE WALNUT HANDLE ~ Nice Condition
https://i.ebayimg.com/images/g/UVgAAOSw~IhirQ3m/s-l1200.jpg,,"Jun 24, 2022",$16.55,$3.95,,''6 Case XX Replacement Knife Shields for Case XX Pocket Knife Knives6 Case XX Replacement Knife Shields for Case XX Pocket Knife Knives
https://i.ebayimg.com/images/g/EvUAAOSwFEhh7LGK/s-l1200.jpg,,"Jun 24, 2022",$130.00,$7.00,,''CASE XX USA STAG TRAPPER 1992 KNIFE  AMERICAN EAGLE COMMEMORATIVE   BOXCASE XX USA STAG TRAPPER 1992 KNIFE  AMERICAN EAGLE COMMEMORATIVE   BOX
https://i.ebayimg.com/images/g/p2IAAOSwm3tiR0R9/s-l1200.jpg,,"Jun 24, 2022",$50.00,$5.00,,''CASE XX  TINY TOOTHPICK 610096 SS 2000  POCKET KNIFE W/ SUEDE SHEATH (NO BOX)CASE XX  TINY TOOTHPICK 610096 SS 2000  POCKET KNIFE W/ SUEDE SHEATH (NO BOX)
https://i.ebayimg.com/images/g/5NcAAOSwRsVirSuD/s-l1200.jpg,,"Jun 24, 2022",$22.50,$0.00,,''Case XX USA 6220 Dark Red Bone Peanut Knife 8 Dot UsedCase XX USA 6220 Dark Red Bone Peanut Knife 8 Dot Used
https://i.ebayimg.com/images/g/6rsAAOSw1o1iqPq5/s-l1200.jpg,,"Jun 24, 2022",$57.00,$5.50,,''Case XX 2000 6254 Bush v Gore Presidential Election Trapper Pocket Knife 2435Case XX 2000 6254 Bush v Gore Presidential Election Trapper Pocket Knife 2435
https://i.ebayimg.com/images/g/k6cAAOSwGBNisjjd/s-l1200.jpg,,"Jun 24, 2022",$65.00,$5.30,,''✔️ Vintage *1989* CASE XX USA -GOLDSTONE- MINI COPPERHEAD Pocket Knife #GS2109X ✔️ Vintage *1989* CASE XX USA -GOLDSTONE- MINI COPPERHEAD Pocket Knife #GS2109X 
https://i.ebayimg.com/images/g/cVcAAOSwAFpitNjb/s-l1200.jpg,,"Jun 24, 2022",$125.00,$7.00,,''CASE XX TESTED SINGLE BLADE TEXAS TOOTHPICK KNIFE UNKNOWN MODEL Christmas TreeCASE XX TESTED SINGLE BLADE TEXAS TOOTHPICK KNIFE UNKNOWN MODEL Christmas Tree
https://i.ebayimg.com/images/g/SHMAAOSwMb9iq9d~/s-l1200.jpg,,"Jun 24, 2022",$140.50,$5.00,,''Vintage Case XX 5254 Reddish Stag Trapper Knife 40-64 Used GoodVintage Case XX 5254 Reddish Stag Trapper Knife 40-64 Used Good
https://i.ebayimg.com/images/g/w60AAOSwXxtirQcN/s-l1200.jpg,,"Jun 24, 2022",$91.00,$4.99,,''Case XX USA 6220 Dark Red Bone Peanut Knife 10 Dot 1970 Excellent Used ConditionCase XX USA 6220 Dark Red Bone Peanut Knife 10 Dot 1970 Excellent Used Condition
https://i.ebayimg.com/images/g/jakAAOSwH8dihVkW/s-l1200.jpg,,"Jun 24, 2022",$150.00,$6.00,,''Case Tested XX 1920-40 Heavy Jack Knife Rough/jigged Black ScalesCase Tested XX 1920-40 Heavy Jack Knife Rough/jigged Black Scales
https://i.ebayimg.com/images/g/Xu0AAOSwUZthSi~p/s-l1200.jpg,,"Jun 24, 2022",$54.00,$0.00,,''CASE XX 61953L SS Blue Russlock Folding Knife USACASE XX 61953L SS Blue Russlock Folding Knife USA
https://i.ebayimg.com/images/g/bi4AAOSw3p1ise48/s-l1200.jpg,,"Jun 24, 2022",$135.00,$9.99,,''Case XX Johnny Cash 6347 Stockman Knife With Collectors Tin And SheathCase XX Johnny Cash 6347 Stockman Knife With Collectors Tin And Sheath
https://i.ebayimg.com/images/g/LvwAAOSwMQxijA2E/s-l1200.jpg,,"Jun 24, 2022",$14.95,$0.00,,''Case XX 059L Drop Point Lockback Folding Pocket Knife Made in USACase XX 059L Drop Point Lockback Folding Pocket Knife Made in USA
https://i.ebayimg.com/images/g/m2gAAOSw7zdipheO/s-l1200.jpg,,"Jun 24, 2022",$93.00,$6.95,,''Case XX Cheetah 6111 1/2 Pocket Knife Gray Bone w/ Box (57)Case XX Cheetah 6111 1/2 Pocket Knife Gray Bone w/ Box (57)
https://i.ebayimg.com/images/g/aIQAAOSwj75ilRWO/s-l1200.jpg,,"Jun 24, 2022",$28.00,$12.45,,''Case XX - 4 - RareTrapper Knife Collector Series  Empty Display Boxes!Case XX - 4 - RareTrapper Knife Collector Series  Empty Display Boxes!
https://i.ebayimg.com/images/g/gvMAAOSwNOlicr-X/s-l1200.jpg,,"Jun 24, 2022",$50.00,$4.95,,''CASE XX 3254 2 BLADE  TRAPPER BLACK LAVA CORELON HANDLES 2006 KNIFECASE XX 3254 2 BLADE  TRAPPER BLACK LAVA CORELON HANDLES 2006 KNIFE
https://i.ebayimg.com/images/g/gckAAOSwPVJhBBif/s-l1200.jpg,,"Jun 24, 2022",$55.00,$0.00,,''CASE XX # 06263 SS EISENHOWER Yellow KNIFE LIMITED EDITION 1 OF 2500CASE XX # 06263 SS EISENHOWER Yellow KNIFE LIMITED EDITION 1 OF 2500
