Image,url,date_sold,price_in_US,shipping_,title,Text
https://i.ebayimg.com/images/g/3Y4AAOSwhC5jtVIU/s-l1200.jpg,https://www.ebay.com/itm/404090082197?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$156.95,$0.00,BENCHMADE Hunt Crooked River 15080-2 Folding Knife CPM-S30V Clip-Point Blade ,''BENCHMADE Hunt Crooked River 15080-2 Folding Knife CPM-S30V Clip-Point Blade BENCHMADE Hunt Crooked River 15080-2 Folding Knife CPM-S30V Clip-Point Blade 
https://i.ebayimg.com/images/g/2FgAAOSwWoRjknXi/s-l1200.jpg,https://www.ebay.com/itm/314300564416?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$162.50,$0.00,"Benchmade Hunt 15535 Taggedout Folding Knife 3.5"" CPM154 Blade Grivory Handles","''Benchmade Hunt 15535 Taggedout Folding Knife 3.5"" CPM154 Blade Grivory HandlesBenchmade Hunt 15535 Taggedout Folding Knife 3.5"" CPM154 Blade Grivory Handles"
https://i.ebayimg.com/images/g/vo0AAOSw6BVjl-C8/s-l1200.jpg,https://www.ebay.com/itm/234818436536?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$130.68,$5.35,J27 Benchmade 535 Bugout Pocket Knife,''J27 Benchmade 535 Bugout Pocket KnifeJ27 Benchmade 535 Bugout Pocket Knife
https://i.ebayimg.com/images/g/CxsAAOSwG4JjuzOc/s-l1200.jpg,https://www.ebay.com/itm/285102862312?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$115.00,$5.00,Benchmade limited editon Mini Griptillian knife,''Benchmade limited editon Mini Griptillian knifeBenchmade limited editon Mini Griptillian knife
https://i.ebayimg.com/images/g/t7UAAOSwbbVjux3r/s-l1200.jpg,https://www.ebay.com/itm/285102784348?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$85.00,$4.00,benchmade knife limited edition,''benchmade knife limited editionbenchmade knife limited edition
https://i.ebayimg.com/images/g/uz0AAOSwwvRjl-B7/s-l1200.jpg,https://www.ebay.com/itm/334663891186?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$300.00,$5.40,J23 Benchmade 531 Pardue Pocket Knife,''J23 Benchmade 531 Pardue Pocket KnifeJ23 Benchmade 531 Pardue Pocket Knife
https://i.ebayimg.com/images/g/VF8AAOSw8cFjuyw6/s-l1200.jpg,https://www.ebay.com/itm/255918212473?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$75.00,$7.99,Benchmade 530 Pardue Folding Knife ,''Benchmade 530 Pardue Folding Knife Benchmade 530 Pardue Folding Knife 
https://i.ebayimg.com/images/g/TxUAAOSwH7djsffR/s-l1200.jpg,https://www.ebay.com/itm/225327488367?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$75.00,$5.00,Benchmade ATS-34 pocket knife,''Benchmade ATS-34 pocket knifeBenchmade ATS-34 pocket knife
https://i.ebayimg.com/images/g/m1wAAOSw12BjtJRK/s-l1200.jpg,https://www.ebay.com/itm/134397138501?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$75.00,$0.00,#659 Black Benchmade 551SBK Griptilian S30V Axis-Lock Knife,''#659 Black Benchmade 551SBK Griptilian S30V Axis-Lock Knife#659 Black Benchmade 551SBK Griptilian S30V Axis-Lock Knife
https://i.ebayimg.com/images/g/93sAAOSwx8Njl-A7/s-l1200.jpg,https://www.ebay.com/itm/334663890655?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$112.50,$5.40,J19 Benchmade 536 Bugout Pocket Knife,''J19 Benchmade 536 Bugout Pocket KnifeJ19 Benchmade 536 Bugout Pocket Knife
