Image,url,date_sold,price_in_US,shipping_cost,title,brand,converted_price,cost,profit,ROI
https://i.ebayimg.com/images/g/mikAAOSwnotiWfDE/s-l1200.jpg,,2022-05-13,11.44,0.0,''one sog micron ii qad pocket keychain knife lockback plain edge blade used knifeone sog micron ii qad pocket keychain knife lockback plain edge blade used knife,sog,11.44,22.95,-12.9972,-56.63267973856209
https://i.ebayimg.com/images/g/LAgAAOSwm61isLfS/s-l1200.jpg,https://www.ebay.com/itm/334489561347?nordt=true&orig_cvip=true&rt=nc,2022-10-04,89.95,0.0,"''sog ultra xr carbon and graphite folding knife 2.8"" s35vn graphite - 12-63-01-57sog ultra xr carbon and graphite folding knife 2.8"" s35vn graphite - 12-63-01-57",sog,89.95,22.95,55.3065,240.98692810457516
https://i.ebayimg.com/images/g/FHMAAOSwGRBi~67-/s-l1200.jpg,https://www.ebay.com/itm/394036453615?nordt=true&orig_cvip=true&rt=nc,2022-08-17,15.0,0.0,''sog micron ii qad pocket keychain knife lockback plain edge blade sog micron ii qad pocket keychain knife lockback plain edge blade,sog,15.0,22.95,-9.899999999999999,-43.13725490196078
https://i.ebayimg.com/images/g/VkgAAOSwqR5iKCL6/s-l1200.jpg,,2022-03-20,22.5,11.7,''sog dealer 7 knife display rack smoked gray plastic sog knife & tools logo skullsog dealer 7 knife display rack smoked gray plastic sog knife & tools logo skull,sog,34.2,22.95,6.804000000000002,29.64705882352942
https://i.ebayimg.com/images/g/eKoAAOSwO2JjAdqs/s-l1200.jpg,,2022-09-10,16.17,5.25,''sog flare thumb assist pocket knife close to new condition no box. binsog flare thumb assist pocket knife close to new condition no box. bin,sog,21.42,22.95,-4.314599999999999,-18.799999999999994
https://i.ebayimg.com/images/g/3ucAAOSwOtljSwRp/s-l1200.jpg,https://www.ebay.com/itm/185619860563?nordt=true&orig_cvip=true&rt=nc,2023-01-09,50.0,0.0,''sog trident elite folding pocket knife sog trident elite folding pocket knife,sog,50.0,22.95,20.55,89.54248366013073
https://i.ebayimg.com/images/g/SvYAAOSweT5hzfyZ/s-l1200.jpg,,2022-06-17,9.09,0.0,''one sog micron ii black single blade locking knife **one** b usedone sog micron ii black single blade locking knife **one** b used,sog,9.09,22.95,-15.041699999999999,-65.54117647058824
https://i.ebayimg.com/images/g/ZpoAAOSwhQNg7wfr/s-l1200.jpg,,2021-09-20,25.17,0.0,''sog fielder tactical folding pocket knife assisted ss plain edge liner lock sog fielder tactical folding pocket knife assisted ss plain edge liner lock,sog,25.17,22.95,-1.0520999999999994,-4.584313725490193
https://i.ebayimg.com/images/g/fQUAAOSwM~Bhl~TZ/s-l1200.jpg,,2021-12-24,33.72,0.0,''sog twitch ii model 4034 folding pocket knife gray plain edge lockback aluminumsog twitch ii model 4034 folding pocket knife gray plain edge lockback aluminum,sog,33.72,22.95,6.386399999999998,27.82745098039215
https://i.ebayimg.com/images/g/aoQAAOSwTEhhd~xp/s-l1200.jpg,,2021-11-29,43.49,0.0,''sog flash ii folding pocket knife combo edge slide lock assisted black zytel sssog flash ii folding pocket knife combo edge slide lock assisted black zytel ss,sog,43.49,22.95,14.886300000000002,64.86405228758171
https://i.ebayimg.com/images/g/In8AAOSwKFViDnbl/s-l1200.jpg,https://www.ebay.com/itm/234425850322?nordt=true&orig_cvip=true&rt=nc,2022-11-29,20.87,0.0,''sog salute mini folding pocket knife lockback plain edge black g10 stainlesssog salute mini folding pocket knife lockback plain edge black g10 stainless,sog,20.87,22.95,-4.793099999999999,-20.884967320261435
https://i.ebayimg.com/images/g/UjwAAOSwZVZhqC8L/s-l1200.jpg,,2021-12-14,33.67,0.0,''12 used scratched up sog keychain knife folding  edc pocket w/1.5” small 12 used scratched up sog keychain knife folding  edc pocket w/1.5” small,sog,33.67,22.95,6.342900000000004,27.637908496732045
https://i.ebayimg.com/images/g/~5sAAOSwM2diM2hD/s-l1200.jpg,,2022-04-24,34.89,0.0,''sog twitch ii model 4034 folding pocket knife gray plain edge lockback aluminumsog twitch ii model 4034 folding pocket knife gray plain edge lockback aluminum,sog,34.89,22.95,7.404300000000003,32.26274509803923
https://i.ebayimg.com/images/g/W00AAOSwj6Vh~zzP/s-l1200.jpg,,2022-02-09,40.0,0.0,"''sog flash ii assisted tactical folding knife fsa98-cp, mcso, new in boxsog flash ii assisted tactical folding knife fsa98-cp, mcso, new in box",sog,40.0,22.95,11.849999999999998,51.63398692810457
https://i.ebayimg.com/images/g/RBIAAOSwDa9jq6rh/s-l1200.jpg,https://www.ebay.com/itm/354371547188?nordt=true&orig_cvip=true&rt=nc,2023-01-05,12.0,0.0,''sog micron ii pocket keychain knife mid lock plain edge tanto bladesog micron ii pocket keychain knife mid lock plain edge tanto blade,sog,12.0,22.95,-12.51,-54.50980392156863
https://i.ebayimg.com/images/g/g68AAOSwU3lhz2Cx/s-l1200.jpg,,2021-12-31,15.0,0.0,''sog micron ii pocket keychain knife lockback plain edge tanto blade sog micron ii pocket keychain knife lockback plain edge tanto blade,sog,15.0,22.95,-9.899999999999999,-43.13725490196078
https://i.ebayimg.com/images/g/dBYAAOSwl6NhzQ2F/s-l1200.jpg,,2022-07-04,10.0,0.0,''sog micron ii qad pocket keychain knife lockback plain edge blade used knife sog micron ii qad pocket keychain knife lockback plain edge blade used knife,sog,10.0,22.95,-14.25,-62.091503267973856
https://i.ebayimg.com/images/g/IFAAAOSw55JhWwp8/s-l1200.jpg,,2022-01-19,129.97,14.97,''sog twitch xl tanto tini folder sg-twi211 aus-8 asst. blade knife - excellent sog twitch xl tanto tini folder sg-twi211 aus-8 asst. blade knife - excellent,sog,144.94,22.95,103.14779999999999,449.4457516339869
https://i.ebayimg.com/images/g/Ry8AAOSwXWxiau6W/s-l1200.jpg,,2022-05-06,7.5,4.65,''sog keytron satin key ring & bottle opener stainless folding knife sog keytron satin key ring & bottle opener stainless folding knife,sog,12.15,22.95,-12.379499999999998,-53.941176470588225
https://i.ebayimg.com/images/g/~n8AAOSwdW9icr3-/s-l1200.jpg,,2022-05-12,10.5,0.0,''sog pocket knifesog pocket knife,sog,10.5,22.95,-13.815,-60.19607843137255
https://i.ebayimg.com/images/g/jkgAAOSwHYlimR0z/s-l1200.jpg,,2022-06-12,17.0,0.0,''sog salute mini folding pocket knife - black handlesog salute mini folding pocket knife - black handle,sog,17.0,22.95,-8.16,-35.55555555555556
https://i.ebayimg.com/images/g/HLUAAOSwvM9gjxRY/s-l1200.jpg,,2021-06-15,64.97,7.99,''sog trident black tanto asst. seat belt cutter folding pocket knife -- good consog trident black tanto asst. seat belt cutter folding pocket knife -- good con,sog,72.96,22.95,40.5252,176.58039215686273
https://i.ebayimg.com/images/g/Rk4AAOSw5CNgmG9~/s-l1200.jpg,,2021-07-01,63.49,4.99,''sog trident mini tanto straight-edge point folding knife -- fair conditionsog trident mini tanto straight-edge point folding knife -- fair condition,sog,68.48,22.95,36.6276,159.59738562091502
https://i.ebayimg.com/images/g/iUEAAOSwF4hiIKl5/s-l1200.jpg,,2022-08-24,40.99,8.99,''sog twitch ii usa rosewood handle assisted aus-8 blade folding knife - excellentsog twitch ii usa rosewood handle assisted aus-8 blade folding knife - excellent,sog,49.980000000000004,22.95,20.532600000000006,89.4666666666667
https://i.ebayimg.com/images/g/-mcAAOSwJOBiGn3r/s-l1200.jpg,,2022-03-05,15.5,3.0,''sog knifesog knife,sog,18.5,22.95,-6.855,-29.869281045751638
https://i.ebayimg.com/images/g/444AAOSwrzxiHSsA/s-l1200.jpg,,2022-03-07,25.0,6.25,''sog sogzilla folding pocket knifesog sogzilla folding pocket knife,sog,31.25,22.95,4.237500000000001,18.464052287581705
https://i.ebayimg.com/images/g/ZqkAAOSw-dRiKCSm/s-l1200.jpg,,2022-03-19,19.99,9.45,''sog dealer 1 / single knife display rack smoked gray plastic sog logosog dealer 1 / single knife display rack smoked gray plastic sog logo,sog,29.439999999999998,22.95,2.662799999999997,11.602614379084955
https://i.ebayimg.com/images/g/zDgAAOSwBZhiQ4bX/s-l1200.jpg,,2022-04-10,35.0,3.88,''sog trident spring assisted opening pocket folding knifesog trident spring assisted opening pocket folding knife,sog,38.88,22.95,10.875600000000002,47.388235294117656
