Image,url,date_sold,price_in_US,shipping_,Text
https://i.ebayimg.com/images/g/c30AAOSwedBjshcX/s-l1200.jpg,https://www.ebay.com/itm/364096852974?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$17.50,$4.95,''1998 BUCK USA 303 CADET 3 BLADE FOLDING KNIFE - NEAR MINT1998 BUCK USA 303 CADET 3 BLADE FOLDING KNIFE - NEAR MINT
https://i.ebayimg.com/images/g/I8EAAOSwQXRjr3Td/s-l1200.jpg,https://www.ebay.com/itm/364095192241?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$13.50,$4.95,''1991 BUCK USA 709 YEARLING 2 BLADE FOLDING KNIFE 1991 BUCK USA 709 YEARLING 2 BLADE FOLDING KNIFE 
https://i.ebayimg.com/images/g/wuAAAOSwSTVjmyHW/s-l1200.png,https://www.ebay.com/itm/185721150604?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$7.99,$4.99,"''Sheffield Hunting Knife, Folding Knife, Lock Blade Knife, Sheffield Pocket KnifeSheffield Hunting Knife, Folding Knife, Lock Blade Knife, Sheffield Pocket Knife"
https://i.ebayimg.com/images/g/VLMAAOSwv8Bjs4pU/s-l1200.jpg,https://www.ebay.com/itm/275603054033?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$14.00,$4.50,''Buck 375 Pocket Knife 2 Blades Wood and Silver - Excellent condition!Buck 375 Pocket Knife 2 Blades Wood and Silver - Excellent condition!
https://i.ebayimg.com/images/g/FRcAAOSw-gZjrgjr/s-l1200.jpg,https://www.ebay.com/itm/234846258654?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$11.50,$5.60,''Buck #705 2-Blade Folding Knife - 1986Buck #705 2-Blade Folding Knife - 1986
https://i.ebayimg.com/images/g/jv8AAOSwZiJjrGua/s-l1200.jpg,https://www.ebay.com/itm/285090523507?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$15.50,$4.95,''Buck Canoe 389 Folding 2 Blade Pocket Knife Never Used Near Mint!Buck Canoe 389 Folding 2 Blade Pocket Knife Never Used Near Mint!
https://i.ebayimg.com/images/g/syUAAOSwOuZjryU5/s-l1200.png,https://www.ebay.com/itm/304755296017?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$12.50,$6.00,"''VINTAGE 3 1/2"" BUCK 3 BLADE POCKET KNIFE UNKNOWN MODELVINTAGE 3 1/2"" BUCK 3 BLADE POCKET KNIFE UNKNOWN MODEL"
https://i.ebayimg.com/images/g/3DMAAOSwV~Vjrkrf/s-l1200.jpg,https://www.ebay.com/itm/255902703740?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$38.00,$6.10,''BUCK 110 CRELICAM EBONY WOOD FOLDING HUNTER LOCKBACK POCKET KNIFE MADE IN USA BUCK 110 CRELICAM EBONY WOOD FOLDING HUNTER LOCKBACK POCKET KNIFE MADE IN USA 
https://i.ebayimg.com/images/g/MX8AAOSwQHljsJDg/s-l1200.jpg,https://www.ebay.com/itm/304756371259?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$99.99,$6.60,''Rare Vintage 1991 Buck V52 Selector Knife w Regular & Saw Blade & Camo SheathRare Vintage 1991 Buck V52 Selector Knife w Regular & Saw Blade & Camo Sheath
https://i.ebayimg.com/images/g/xTUAAOSwrcpjrkZL/s-l1200.jpg,https://www.ebay.com/itm/255902683995?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$135.00,$27.98,''US 2008 Buck 111 Lockback Folding Pocket Knife w/ Sheath BoxUS 2008 Buck 111 Lockback Folding Pocket Knife w/ Sheath Box
