Image,url,date_sold,price_in_US,shipping_,Text
https://i.ebayimg.com/images/g/QGsAAOSwXWhjRvHZ/s-l1200.jpg,https://www.ebay.com/itm/284999390531?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$12.00,$6.10,''Kershaw 2200 Grid Assisted Pocket KnifeKershaw 2200 Grid Assisted Pocket Knife
https://i.ebayimg.com/images/g/TrIAAOSwr5JjsjMf/s-l1200.jpg,https://www.ebay.com/itm/115660289864?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$10.50,$5.50,''Kershaw 8700 Shuffle Pocket Knife w/8Cr13wMoV Bead Blasted Blade & GRN TexturedKershaw 8700 Shuffle Pocket Knife w/8Cr13wMoV Bead Blasted Blade & GRN Textured
https://i.ebayimg.com/images/g/rToAAOSwqstjsizy/s-l1200.jpg,https://www.ebay.com/itm/115660276645?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$21.00,$5.50,"''Kershaw 1555TL Cryo Assisted Flipper Knife 2.75"" Gray Blade Stainless HandlesKershaw 1555TL Cryo Assisted Flipper Knife 2.75"" Gray Blade Stainless Handles"
https://i.ebayimg.com/images/g/RfQAAOSwOC1ju04t/s-l1200.png,https://www.ebay.com/itm/225339700572?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$25.00,$2.00,''1812GRY Kershaw Dividend Folding Pocket Knife Plain USED Blem discontinued item1812GRY Kershaw Dividend Folding Pocket Knife Plain USED Blem discontinued item
https://i.ebayimg.com/images/g/mfYAAOSwQgdjsJIC/s-l1200.jpg,https://www.ebay.com/itm/204201934140?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$112.50,$5.25,''Kershaw Shallot 1840CKT Folding Pocket Knife - K455Kershaw Shallot 1840CKT Folding Pocket Knife - K455
https://i.ebayimg.com/images/g/d6QAAOSwgidjrkP0/s-l1200.jpg,https://www.ebay.com/itm/385322270174?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$62.00,$9.90,''Used Lot of pocket Knives Kershaw CRKT Gerber Sog Ontario Knife CoUsed Lot of pocket Knives Kershaw CRKT Gerber Sog Ontario Knife Co
https://i.ebayimg.com/images/g/GqoAAOSwNsFju0Gr/s-l1200.jpg,https://www.ebay.com/itm/204209875110?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$20.99,$0.00,''Kershaw A/O Cryo 1555TI Folding Pocket Knife -  CRY-2Kershaw A/O Cryo 1555TI Folding Pocket Knife -  CRY-2
https://i.ebayimg.com/images/g/6jwAAOSwotdju0FK/s-l1200.jpg,https://www.ebay.com/itm/204209873712?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$21.99,$0.00,''Kershaw A/O Cryo 1555TI Folding Pocket Knife -  CRY-1Kershaw A/O Cryo 1555TI Folding Pocket Knife -  CRY-1
https://i.ebayimg.com/images/g/F78AAOSwG4JjtwS9/s-l1200.jpg,https://www.ebay.com/itm/175562247848?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$22.00,$5.50,''Kershaw 1640 Vapor Ken Onion Plain Edge Frame Lock Pocket Knife DiscontinuedKershaw 1640 Vapor Ken Onion Plain Edge Frame Lock Pocket Knife Discontinued
https://i.ebayimg.com/images/g/o3EAAOSwslFjq0SR/s-l1200.jpg,https://www.ebay.com/itm/394409853557?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$23.00,$0.00,"''Kershaw Speedsafe 1600 Silver Folding 5"" Pocket Knife Ken Onion DesignKershaw Speedsafe 1600 Silver Folding 5"" Pocket Knife Ken Onion Design"
https://i.ebayimg.com/images/g/rGYAAOSwfwNjsOwu/s-l1200.jpg,https://www.ebay.com/itm/295450489075?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$24.99,$0.00,''Kershaw USA 1600 Chive Assisted Opening Pocket KnifeKershaw USA 1600 Chive Assisted Opening Pocket Knife
